evaluation,mae
2.000000000000000000e+00,3.273692749023437187e+01
1.000000000000000000e+01,2.593256710052490277e+01
2.000000000000000000e+01,2.325324613571167021e+01
3.000000000000000000e+01,2.266877281188964943e+01
4.000000000000000000e+01,2.238810697555542006e+01
5.000000000000000000e+01,2.225294246673583842e+01
6.000000000000000000e+01,2.212996654510498118e+01
7.000000000000000000e+01,2.124569545745849553e+01
8.000000000000000000e+01,2.116974655151367202e+01
9.000000000000000000e+01,2.109341253280639705e+01
1.000000000000000000e+02,2.084019943237304773e+01
