evaluation,mae
2.000000000000000000e+00,3.410877534866332894e+01
1.000000000000000000e+01,1.138984798431396506e+01
2.000000000000000000e+01,6.113061943054199254e+00
3.000000000000000000e+01,3.566400985717773420e+00
4.000000000000000000e+01,3.588181533813476598e+00
5.000000000000000000e+01,3.677448234558105433e+00
6.000000000000000000e+01,3.726357192993164258e+00
7.000000000000000000e+01,3.743662605285644318e+00
8.000000000000000000e+01,3.732747802734374787e+00
9.000000000000000000e+01,3.711452789306640465e+00
1.000000000000000000e+02,3.686605720520019336e+00
