controllable,dynamic,output
-2.907705963950430572e+00,-8.397103742130980208e-01,8.548070326297608545e+00
-2.907849550247192383e+00,-2.261284112930297852e+00,9.546767234802246094e+00
-6.674623966217041016e+00,-2.316257715225219727e+00,3.823727416992187500e+01
-6.682952404022216797e+00,-3.635524272918701172e+00,3.924410247802734375e+01
-6.682328224182128906e+00,-3.337364196777343750e+00,3.843355941772460938e+01
-6.682442665100097656e+00,-3.440111637115478516e+00,3.868942642211914062e+01
-6.682013511657714844e+00,-4.579762458801269531e+00,3.963743972778320312e+01
-6.681781291961669922e+00,-4.648249626159667969e+00,3.950494384765625000e+01
-6.681784629821777344e+00,-5.734115600585937500e+00,4.216399383544921875e+01
-6.681448936462402344e+00,-4.890645503997802734e+00,3.919657135009765625e+01
-6.681352138519287109e+00,-4.926679134368896484e+00,3.918959426879882812e+01
-6.681262493133544922e+00,-4.962081432342529297e+00,3.919551086425781250e+01
-6.681453227996826172e+00,-5.765439987182617188e+00,4.231474685668945312e+01
-6.681591510772705078e+00,-7.022356033325195312e+00,4.099066543579101562e+01
-6.681552886962890625e+00,-7.551469326019287109e+00,4.418725967407226562e+01
-6.681474685668945312e+00,-6.961087703704833984e+00,4.094023513793945312e+01
-6.681350231170654297e+00,-6.509526252746582031e+00,4.219938278198242188e+01
-6.681496143341064453e+00,-7.578078746795654297e+00,4.442094802856445312e+01
-6.681480884552001953e+00,-7.468882560729980469e+00,4.346938705444335938e+01
-6.681326866149902344e+00,-6.803893089294433594e+00,4.112166595458984375e+01
-6.681426048278808594e+00,-7.142066478729248047e+00,4.131092834472656250e+01
-6.681514739990234375e+00,-8.173973083496093750e+00,4.710102081298828125e+01
-6.681540966033935547e+00,-9.173628807067871094e+00,4.390202331542968750e+01
-6.681529521942138672e+00,-9.443271636962890625e+00,4.658419799804687500e+01
-6.681539058685302734e+00,-9.210385322570800781e+00,4.416556549072265625e+01
-6.681531906127929688e+00,-1.000000000000000000e+01,5.208880233764648438e+01
-6.681548118591308594e+00,-1.000000000000000000e+01,5.208867645263671875e+01
-6.681575775146484375e+00,-9.516314506530761719e+00,4.750859451293945312e+01
-6.681608676910400391e+00,-8.857225418090820312e+00,4.333634567260742188e+01
-6.681566715240478516e+00,-9.603782653808593750e+00,4.863024139404296875e+01
