evaluation,mae
2.000000000000000000e+00,3.419412656784057702e+01
1.000000000000000000e+01,3.076275682449340820e+01
2.000000000000000000e+01,3.043653480529785327e+01
3.000000000000000000e+01,2.676240839004516658e+01
4.000000000000000000e+01,2.536950687408447180e+01
5.000000000000000000e+01,2.403259325027465820e+01
6.000000000000000000e+01,2.353647146224975728e+01
7.000000000000000000e+01,2.313348804473876896e+01
8.000000000000000000e+01,2.306789592742919837e+01
9.000000000000000000e+01,2.303430545806884666e+01
1.000000000000000000e+02,2.315023876190185703e+01
