evaluation,mae
2.000000000000000000e+00,3.029821943283080898e+01
1.000000000000000000e+01,3.248861337661742965e+01
2.000000000000000000e+01,2.388936243057251119e+01
3.000000000000000000e+01,1.642515686035156364e+01
4.000000000000000000e+01,9.094033660888671378e+00
5.000000000000000000e+01,7.138473014831543395e+00
6.000000000000000000e+01,3.475355796813965004e+00
7.000000000000000000e+01,2.972033157348632937e+00
8.000000000000000000e+01,2.889799575805664045e+00
9.000000000000000000e+01,2.789091949462890518e+00
1.000000000000000000e+02,2.653024940490722461e+00
