evaluation,mae
2.000000000000000000e+00,3.129832878112792827e+01
1.000000000000000000e+01,2.032225807189941236e+01
2.000000000000000000e+01,1.103190608978271570e+01
3.000000000000000000e+01,1.016169452667236328e+01
4.000000000000000000e+01,1.038154663085937557e+01
5.000000000000000000e+01,9.060471992492676208e+00
6.000000000000000000e+01,7.477544441223144212e+00
7.000000000000000000e+01,5.773743820190429865e+00
8.000000000000000000e+01,5.025997848510741939e+00
9.000000000000000000e+01,3.964172821044921857e+00
1.000000000000000000e+02,2.618301696777343590e+00
