evaluation,mae
2.000000000000000000e+00,3.436856578826904496e+01
1.000000000000000000e+01,2.956663567543029814e+01
2.000000000000000000e+01,2.948127943992614775e+01
3.000000000000000000e+01,2.946057571411132869e+01
4.000000000000000000e+01,2.961967653274536261e+01
5.000000000000000000e+01,2.557316051483154240e+01
6.000000000000000000e+01,2.418638521194457880e+01
7.000000000000000000e+01,2.374445852279663072e+01
8.000000000000000000e+01,2.214935323715209847e+01
9.000000000000000000e+01,2.198942907333373853e+01
1.000000000000000000e+02,2.082359714508056570e+01
