evaluation,mae
2.000000000000000000e+00,3.719773902893066264e+01
1.000000000000000000e+01,2.277110898971557518e+01
2.000000000000000000e+01,1.813220451354980511e+01
3.000000000000000000e+01,8.157394027709960582e+00
4.000000000000000000e+01,6.548361282348633239e+00
5.000000000000000000e+01,6.052281608581543182e+00
6.000000000000000000e+01,5.575423927307128658e+00
7.000000000000000000e+01,5.375558090209961115e+00
8.000000000000000000e+01,2.637028732299804723e+00
9.000000000000000000e+01,1.383978576660156223e+00
1.000000000000000000e+02,1.354330291748046866e+00
