evaluation,mae
2.000000000000000000e+00,2.612741796493530444e+01
1.000000000000000000e+01,2.394346195220947138e+01
2.000000000000000000e+01,2.310163040161132741e+01
3.000000000000000000e+01,2.297358194351196303e+01
4.000000000000000000e+01,2.288338705062866296e+01
5.000000000000000000e+01,2.250244117736816563e+01
6.000000000000000000e+01,2.100180955886840906e+01
7.000000000000000000e+01,2.090560277938842759e+01
8.000000000000000000e+01,2.080201423645019432e+01
9.000000000000000000e+01,2.075010776519775391e+01
1.000000000000000000e+02,2.071786838531494013e+01
