evaluation,mae
2.000000000000000000e+00,2.094514059066772305e+01
1.000000000000000000e+01,1.368621116638183643e+01
2.000000000000000000e+01,1.341733245849609446e+01
3.000000000000000000e+01,1.088340362548828111e+01
4.000000000000000000e+01,1.054162052154540952e+01
5.000000000000000000e+01,9.785790367126464773e+00
6.000000000000000000e+01,7.248071289062499645e+00
7.000000000000000000e+01,3.951823921203613477e+00
8.000000000000000000e+01,3.814537467956542915e+00
9.000000000000000000e+01,3.830608825683593732e+00
1.000000000000000000e+02,3.626188545227050586e+00
