evaluation,mae
2.000000000000000000e+00,3.316927043914795092e+01
1.000000000000000000e+01,1.359666130065918033e+01
2.000000000000000000e+01,7.820545692443847230e+00
3.000000000000000000e+01,7.204547424316405824e+00
4.000000000000000000e+01,7.095135383605956747e+00
5.000000000000000000e+01,7.037376174926757599e+00
6.000000000000000000e+01,6.697358283996582173e+00
7.000000000000000000e+01,5.953599700927734162e+00
8.000000000000000000e+01,5.452633590698241939e+00
9.000000000000000000e+01,4.966541366577148509e+00
1.000000000000000000e+02,3.588251571655273420e+00
