evaluation,mae
2.000000000000000000e+00,3.059952716827392649e+01
1.000000000000000000e+01,2.983183259963989187e+01
2.000000000000000000e+01,1.268167493820190472e+01
3.000000000000000000e+01,6.107116355895995774e+00
4.000000000000000000e+01,3.943971710205078196e+00
5.000000000000000000e+01,3.648794822692871254e+00
6.000000000000000000e+01,3.073221359252929830e+00
7.000000000000000000e+01,2.556520690917968963e+00
8.000000000000000000e+01,1.953390808105468723e+00
9.000000000000000000e+01,1.614114379882812589e+00
1.000000000000000000e+02,1.232785110473632706e+00
