evaluation,mae
2.000000000000000000e+00,3.193194860458374151e+01
1.000000000000000000e+01,2.669391235351562486e+01
2.000000000000000000e+01,2.432687589645385629e+01
3.000000000000000000e+01,1.173419336318969641e+01
4.000000000000000000e+01,1.061339229583740185e+01
5.000000000000000000e+01,9.302479019165039276e+00
6.000000000000000000e+01,8.941180877685546591e+00
7.000000000000000000e+01,8.393685798645019958e+00
8.000000000000000000e+01,6.726134223937988210e+00
9.000000000000000000e+01,4.244179916381836115e+00
1.000000000000000000e+02,3.691997985839843732e+00
