controllable,dynamic,output
2.273295534667347795e+00,8.977530221309244496e-01,1.647899212666807500e+00
1.548196792602539062e+00,1.767662286758422852e+00,4.461090862751007080e-01
2.273296833038330078e+00,5.918364524841308594e-01,1.661368489265441895e+00
2.356745481491088867e+00,-4.535937309265136719e-01,1.979545831680297852e+00
2.643884658813476562e+00,-9.727319478988647461e-01,2.290475845336914062e+00
3.442964553833007812e+00,-1.974533200263977051e-01,1.609925746917724609e+00
4.729927062988281250e+00,-6.125714182853698730e-01,5.498724937438964844e+00
5.621895790100097656e+00,-2.102324008941650391e+00,1.600379753112792969e+01
5.862546920776367188e+00,-2.742919445037841797e+00,1.749172401428222656e+01
6.092602252960205078e+00,-1.303786635398864746e+00,1.750239562988281250e+01
6.167013645172119141e+00,-2.412534952163696289e+00,1.825831031799316406e+01
6.271919727325439453e+00,-2.420580148696899414e+00,1.800749588012695312e+01
6.297164440155029297e+00,-2.811563014984130859e+00,1.771097946166992188e+01
6.153834819793701172e+00,-3.816777944564819336e+00,1.986558532714843750e+01
6.150823593139648438e+00,-4.528531551361083984e+00,1.986496162414550781e+01
6.208977222442626953e+00,-3.269663095474243164e+00,1.832893180847167969e+01
6.071169376373291016e+00,-3.841171503067016602e+00,1.992873001098632812e+01
6.025511741638183594e+00,-3.892266750335693359e+00,1.997951126098632812e+01
5.990133285522460938e+00,-4.064829349517822266e+00,2.014548873901367188e+01
6.017134189605712891e+00,-3.035029411315917969e+00,1.803545761108398438e+01
5.980751514434814453e+00,-3.746003150939941406e+00,1.953456115722656250e+01
5.961316585540771484e+00,-4.228388309478759766e+00,2.008239364624023438e+01
5.954698085784912109e+00,-3.858947277069091797e+00,1.973532676696777344e+01
6.046829700469970703e+00,-2.523530006408691406e+00,1.819802284240722656e+01
6.079663276672363281e+00,-2.075697660446166992e+00,1.826861190795898438e+01
6.065588474273681641e+00,-2.553247690200805664e+00,1.820157241821289062e+01
6.069658279418945312e+00,-3.048768520355224609e+00,1.811770820617675781e+01
5.926191806793212891e+00,-4.099567413330078125e+00,1.996816253662109375e+01
6.058815956115722656e+00,-3.812160968780517578e+00,1.984915924072265625e+01
6.063642501831054688e+00,-3.769087791442871094e+00,1.974586105346679688e+01
6.061453819274902344e+00,-3.546819210052490234e+00,1.911247444152832031e+01
6.093167781829833984e+00,-3.964305400848388672e+00,2.017661476135253906e+01
6.118984222412109375e+00,-2.838663339614868164e+00,1.808139610290527344e+01
6.116892814636230469e+00,-2.294509649276733398e+00,1.832455062866210938e+01
6.519247055053710938e+00,-9.046768546104431152e-01,1.556744003295898438e+01
6.112531185150146484e+00,-1.289354711771011353e-01,1.725955200195312500e+01
5.888450622558593750e+00,8.904862403869628906e-02,1.670513916015625000e+01
6.145784378051757812e+00,1.482564449310302734e+00,1.711067008972167969e+01
6.200568675994873047e+00,3.838596343994140625e-01,1.705408096313476562e+01
6.066981315612792969e+00,5.260955095291137695e-01,1.710535430908203125e+01
6.112427711486816406e+00,-1.836634874343872070e-01,1.727151107788085938e+01
6.264728069305419922e+00,7.298387885093688965e-01,1.685010147094726562e+01
5.952299118041992188e+00,2.117027759552001953e+00,1.700109672546386719e+01
6.213993549346923828e+00,2.032702207565307617e+00,1.711921119689941406e+01
6.044267177581787109e+00,1.605675339698791504e+00,1.709745788574218750e+01
6.062647342681884766e+00,6.860811114311218262e-01,1.708837318420410156e+01
6.083056449890136719e+00,6.739352941513061523e-01,1.710467529296875000e+01
6.106256008148193359e+00,1.474642038345336914e+00,1.712406730651855469e+01
6.000599384307861328e+00,1.217004179954528809e+00,1.698351669311523438e+01
6.113234996795654297e+00,2.268098592758178711e+00,1.728761863708496094e+01
6.161606788635253906e+00,2.945671081542968750e+00,1.731250953674316406e+01
5.989753246307373047e+00,4.152994155883789062e+00,1.816203308105468750e+01
5.758647918701171875e+00,4.201292037963867188e+00,1.709343147277832031e+01
5.972063064575195312e+00,3.412137746810913086e+00,1.740351104736328125e+01
6.278695106506347656e+00,4.076426982879638672e+00,1.797080993652343750e+01
6.129008769989013672e+00,5.331315517425537109e+00,1.856179809570312500e+01
5.995028495788574219e+00,5.221160411834716797e+00,1.821006584167480469e+01
6.359746932983398438e+00,5.988102436065673828e+00,1.954334449768066406e+01
6.644270420074462891e+00,6.202573776245117188e+00,1.737476158142089844e+01
6.355433940887451172e+00,5.404838085174560547e+00,1.809687042236328125e+01
