evaluation,mae
2.000000000000000000e+00,3.096046443939209070e+01
1.000000000000000000e+01,2.602191099166870103e+01
2.000000000000000000e+01,2.344135063171386690e+01
3.000000000000000000e+01,2.123659746170044116e+01
4.000000000000000000e+01,2.107011974334716697e+01
5.000000000000000000e+01,2.107380294799804688e+01
6.000000000000000000e+01,2.126562255859375128e+01
7.000000000000000000e+01,2.063485065460205092e+01
8.000000000000000000e+01,2.061558158874511548e+01
9.000000000000000000e+01,2.061431655883789205e+01
1.000000000000000000e+02,2.061397117614746222e+01
