controllable,environmental,output
5.240869253490515689e+00,-3.929062317909195912e+00,1.385915606846861614e+01
5.240861892700195312e+00,-4.635542869567871094e+00,1.340836715698242188e+01
5.602826118469238281e+00,-3.769266605377197266e+00,1.731275749206542969e+01
7.219195365905761719e+00,-4.128844261169433594e+00,1.025211811065673828e+01
3.597884654998779297e+00,-4.236294269561767578e+00,4.462019443511962891e+00
5.944045066833496094e+00,-5.713149547576904297e+00,2.191956329345703125e+01
6.180879592895507812e+00,-4.809346675872802734e+00,1.934148216247558594e+01
6.116015434265136719e+00,-4.561491012573242188e+00,1.981720924377441406e+01
6.026421546936035156e+00,-3.298655509948730469e+00,1.842271614074707031e+01
6.201436042785644531e+00,-3.308066606521606445e+00,1.842359542846679688e+01
5.995698928833007812e+00,-2.725540637969970703e+00,1.798789978027343750e+01
6.383217334747314453e+00,-2.019984960556030273e+00,1.744289016723632812e+01
5.896182537078857422e+00,-1.191752314567565918e+00,1.696292686462402344e+01
6.437496185302734375e+00,2.702303230762481689e-02,1.607802772521972656e+01
5.615844249725341797e+00,7.721400856971740723e-01,1.476700115203857422e+01
7.017591476440429688e+00,1.305007696151733398e+00,9.594497680664062500e+00
4.838098526000976562e+00,1.486839890480041504e+00,6.363116264343261719e+00
6.067858695983886719e+00,2.483532190322875977e+00,1.729553604125976562e+01
6.282357215881347656e+00,2.766278266906738281e+00,1.700293922424316406e+01
5.965938091278076172e+00,2.689935207366943359e+00,1.710746002197265625e+01
6.067490100860595703e+00,1.440731048583984375e+00,1.710240936279296875e+01
6.481920242309570312e+00,2.523626804351806641e+00,1.584829521179199219e+01
6.051834583282470703e+00,1.078517556190490723e+00,1.706942749023437500e+01
-1.385799407958984375e+00,1.964300632476806641e+00,3.474393367767333984e+00
5.674267292022705078e+00,3.109728336334228516e+00,1.553938484191894531e+01
-4.989202976226806641e+00,2.199118614196777344e+00,9.785607337951660156e+00
-6.404555320739746094e+00,1.324814200401306152e+00,3.754204559326171875e+01
-6.474999427795410156e+00,2.568043768405914307e-01,3.776922607421875000e+01
-6.473239898681640625e+00,8.274473994970321655e-02,3.780809402465820312e+01
-6.513112545013427734e+00,1.400583148002624512e+00,3.772254180908203125e+01
-6.553154468536376953e+00,2.332792043685913086e+00,3.783878707885742188e+01
-6.515039920806884766e+00,1.585935711860656738e+00,3.774258041381835938e+01
-6.527888298034667969e+00,1.442863941192626953e+00,3.771065139770507812e+01
-6.403933048248291016e+00,2.603171586990356445e+00,3.774679565429687500e+01
-6.435819625854492188e+00,2.981893777847290039e+00,3.788197326660156250e+01
-6.529107570648193359e+00,3.821792364120483398e+00,3.864897155761718750e+01
-6.553897380828857422e+00,2.607598304748535156e+00,3.785806274414062500e+01
-6.470310688018798828e+00,3.922030687332153320e+00,3.876002502441406250e+01
-6.531750202178955078e+00,4.744113922119140625e+00,3.869793319702148438e+01
