controllable,environmental,output
-6.496199607849121094e+00,9.037060737609863281e+00,-4.176607894897460938e+01
-6.496139049530029297e+00,6.407947063446044922e+00,-4.071770477294921875e+01
-6.496199607849121094e+00,5.700907707214355469e+00,-4.019451141357421875e+01
-6.496186733245849609e+00,8.706832885742187500e+00,-4.216060638427734375e+01
-6.496119499206542969e+00,7.038484573364257812e+00,-4.000254058837890625e+01
-6.496200084686279297e+00,9.779178619384765625e+00,-4.679281616210937500e+01
-6.496090888977050781e+00,6.143423557281494141e+00,-4.093960952758789062e+01
-6.496181964874267578e+00,7.149336814880371094e+00,-4.020634841918945312e+01
-6.496107101440429688e+00,6.786344051361083984e+00,-4.003486251831054688e+01
-6.496196269989013672e+00,7.506441116333007812e+00,-4.171082687377929688e+01
-6.496199607849121094e+00,9.176257133483886719e+00,-4.220564270019531250e+01
-6.496198177337646484e+00,8.052911758422851562e+00,-4.391178512573242188e+01
-6.496199607849121094e+00,6.549375534057617188e+00,-4.045367050170898438e+01
-6.496137142181396484e+00,5.840186595916748047e+00,-4.055334472656250000e+01
-6.496197223663330078e+00,8.801671028137207031e+00,-4.187681198120117188e+01
-6.496186733245849609e+00,6.266921997070312500e+00,-4.089548110961914062e+01
-6.496196269989013672e+00,9.566820144653320312e+00,-4.507353210449218750e+01
-6.496199131011962891e+00,9.408004760742187500e+00,-4.371324539184570312e+01
-6.496199607849121094e+00,7.868734836578369141e+00,-4.348910903930664062e+01
-6.496199131011962891e+00,7.702558994293212891e+00,-4.276120758056640625e+01
-6.496197700500488281e+00,8.431838035583496094e+00,-4.326007461547851562e+01
-6.496200084686279297e+00,9.936586380004882812e+00,-4.764872741699218750e+01
-6.496089458465576172e+00,8.205883026123046875e+00,-4.387811279296875000e+01
-6.496194362640380859e+00,5.558290004730224609e+00,-3.978144836425781250e+01
-6.496199131011962891e+00,7.284011363983154297e+00,-4.064279174804687500e+01
