evaluation,mape
2.000000000000000000e+00,9.290735556605155265e-01
1.000000000000000000e+01,6.955388700260152213e-01
2.000000000000000000e+01,6.444500830567945204e-01
3.000000000000000000e+01,6.400527190202750516e-01
4.000000000000000000e+01,5.400675803111829598e-01
5.000000000000000000e+01,2.865950372348617381e-01
6.000000000000000000e+01,2.328460526409996123e-01
7.000000000000000000e+01,2.139474809232390085e-01
8.000000000000000000e+01,2.013689304520808743e-01
9.000000000000000000e+01,1.832438464185299765e-01
1.000000000000000000e+02,8.993415650057821897e-02
