controllable,environmental,output
-6.496191501617431641e+00,-2.168483257293701172e+00,-3.892724609375000000e+01
-6.496137142181396484e+00,-2.687903642654418945e+00,-3.875374984741210938e+01
-6.496199607849121094e+00,-8.909008979797363281e+00,-4.397656250000000000e+01
-6.496196269989013672e+00,-3.827523231506347656e+00,-4.052406692504882812e+01
-6.496198177337646484e+00,-8.660965919494628906e+00,-4.505247879028320312e+01
-6.496198654174804688e+00,-9.324669837951660156e+00,-4.596541213989257812e+01
-6.496199131011962891e+00,-3.314563512802124023e+00,-3.914041519165039062e+01
-6.496198177337646484e+00,-6.065719127655029297e+00,-4.392268371582031250e+01
-6.496129512786865234e+00,-3.003914833068847656e+00,-3.871726608276367188e+01
-6.496199131011962891e+00,-1.124356150627136230e+00,-3.800794982910156250e+01
-6.496197700500488281e+00,-1.755544900894165039e+00,-3.859779739379882812e+01
-6.496199131011962891e+00,-6.255140304565429688e+00,-4.379418563842773438e+01
-6.496197700500488281e+00,-5.552448749542236328e+00,-4.196046447753906250e+01
-6.496198654174804688e+00,-7.659862518310546875e+00,-4.587400436401367188e+01
-6.496119976043701172e+00,-8.119581222534179688e+00,-4.792986297607421875e+01
-6.496185779571533203e+00,-4.189409255981445312e+00,-4.093687057495117188e+01
-6.496197223663330078e+00,-7.374191761016845703e+00,-4.344590377807617188e+01
-6.496095657348632812e+00,-4.680073261260986328e+00,-4.019951629638671875e+01
-6.496197700500488281e+00,-4.956697463989257812e+00,-3.994315338134765625e+01
-6.496195316314697266e+00,5.695267319679260254e-01,-3.773138427734375000e+01
-6.496103286743164062e+00,-6.687109947204589844e+00,-4.223106765747070312e+01
-6.496091842651367188e+00,8.001717738807201385e-03,-3.783826446533203125e+01
-6.496199131011962891e+00,-6.086990237236022949e-01,-3.793080139160156250e+01
-6.496198654174804688e+00,-9.601229667663574219e+00,-4.934963989257812500e+01
-6.496195316314697266e+00,-8.067938089370727539e-01,-3.793752288818359375e+01
