controllable,environmental,output
-6.496198654174804688e+00,-9.801509976387023926e-01,-3.796056747436523438e+01
-6.496129989624023438e+00,-2.229419946670532227e+00,-3.893786239624023438e+01
-6.496190547943115234e+00,-6.318429470062255859e+00,-4.364025497436523438e+01
-6.496162414550781250e+00,-9.902819633483886719e+00,-5.240241622924804688e+01
-6.496087074279785156e+00,-1.867771148681640625e+00,-3.872142410278320312e+01
-6.496194362640380859e+00,-9.077991485595703125e+00,-4.415793609619140625e+01
-6.496196269989013672e+00,-7.276976585388183594e+00,-4.275766754150390625e+01
-6.496191024780273438e+00,-5.896851062774658203e+00,-4.358372116088867188e+01
-6.496160030364990234e+00,-1.296878695487976074e+00,-3.811165237426757812e+01
-6.496198177337646484e+00,-7.519538402557373047e+00,-4.465901947021484375e+01
-6.496199131011962891e+00,-6.688551425933837891e+00,-4.222581481933593750e+01
-6.496050357818603516e+00,-2.536909818649291992e+00,-3.884282684326171875e+01
-6.496084213256835938e+00,-3.595739126205444336e+00,-3.989088439941406250e+01
-6.496130943298339844e+00,-9.379761695861816406e+00,-4.657407379150390625e+01
-6.496088981628417969e+00,-3.199718952178955078e+00,-3.892259979248046875e+01
-6.496065616607666016e+00,-8.096384048461914062e+00,-4.794065475463867188e+01
-6.496130943298339844e+00,-6.963036060333251953e+00,-4.169173431396484375e+01
-6.496141433715820312e+00,-5.548101425170898438e+00,-4.193675994873046875e+01
-6.496198654174804688e+00,-3.954676389694213867e+00,-4.077610778808593750e+01
-6.496173381805419922e+00,-5.039652347564697266e+00,-4.000394058227539062e+01
-6.496173381805419922e+00,-2.861737489700317383e+00,-3.869060897827148438e+01
-6.496099948883056641e+00,-4.234848499298095703e+00,-4.091802597045898438e+01
-6.496199607849121094e+00,-8.537061691284179688e+00,-4.591215515136718750e+01
-6.496198177337646484e+00,-4.818963527679443359e+00,-3.999811172485351562e+01
-6.496098995208740234e+00,-8.327917098999023438e+00,-4.727186203002929688e+01
