controllable,environmental,output
-8.046740913050349775e+00,7.346318765181557353e+00,1.044514857537390107e+01
-7.500000000000000000e+00,5.872519493103027344e+00,2.227594947814941406e+01
-6.365230083465576172e+00,6.380548477172851562e+00,4.039218139648437500e+01
-5.583538532257080078e+00,6.693552494049072266e+00,2.586178588867187500e+01
-5.516055107116699219e+00,5.383074760437011719e+00,2.329104995727539062e+01
-6.507709026336669922e+00,4.809561729431152344e+00,3.869820404052734375e+01
-6.451560020446777344e+00,4.509326457977294922e+00,3.881532287597656250e+01
-6.491481304168701172e+00,5.055664062500000000e+00,3.875065231323242188e+01
-6.408276557922363281e+00,5.623773097991943359e+00,3.980584335327148438e+01
-6.462571144104003906e+00,5.483933448791503906e+00,3.954391098022460938e+01
-6.381413459777832031e+00,6.667027473449707031e+00,3.993946075439453125e+01
-6.576785564422607422e+00,6.539639949798583984e+00,4.033115005493164062e+01
-6.404551506042480469e+00,6.431148052215576172e+00,4.049708175659179688e+01
-6.461061000823974609e+00,7.383327484130859375e+00,4.105213165283203125e+01
-6.491378307342529297e+00,7.918618202209472656e+00,4.364955139160156250e+01
-6.461299419403076172e+00,6.902260780334472656e+00,3.991703033447265625e+01
-6.639613151550292969e+00,6.722548961639404297e+00,3.967665100097656250e+01
-6.425717353820800781e+00,7.182495594024658203e+00,4.018769454956054688e+01
-6.470169544219970703e+00,7.882195472717285156e+00,4.352090835571289062e+01
-6.498276710510253906e+00,7.443024635314941406e+00,4.137601852416992188e+01
-6.582193374633789062e+00,7.559255123138427734e+00,4.183592224121093750e+01
-6.606413364410400391e+00,7.229298114776611328e+00,4.017605590820312500e+01
-6.349263668060302734e+00,7.879736423492431641e+00,4.306409072875976562e+01
-6.423239231109619141e+00,6.443586349487304688e+00,4.054139709472656250e+01
-6.360572814941406250e+00,7.130401134490966797e+00,3.976609039306640625e+01
-6.670364379882812500e+00,5.949172973632812500e+00,4.010358810424804688e+01
-6.636962890625000000e+00,5.388064384460449219e+00,3.887956237792968750e+01
-6.338948249816894531e+00,6.443531990051269531e+00,4.012688827514648438e+01
-6.572053909301757812e+00,6.514910697937011719e+00,4.039633941650390625e+01
-6.253072261810302734e+00,5.373420715332031250e+00,3.802720260620117188e+01
-6.660660743713378906e+00,4.399599552154541016e+00,3.831892395019531250e+01
