controllable,environmental,output
1.939110771904406505e-01,-5.888180632175512130e+00,6.283245500504740733e+00
1.631758332252502441e+00,-4.960791110992431641e+00,2.728754281997680664e+00
-4.662426412105560303e-01,-3.722129106521606445e+00,3.537563800811767578e+00
1.958974897861480713e-01,-2.444704294204711914e+00,1.617924332618713379e+00
6.338629722595214844e+00,-2.304955959320068359e+00,1.776165771484375000e+01
6.643744468688964844e+00,-2.292888402938842773e+00,1.538427352905273438e+01
6.199980735778808594e+00,-3.518579483032226562e+00,1.896676635742187500e+01
6.342948436737060547e+00,-4.676539897918701172e+00,1.901072311401367188e+01
6.271317005157470703e+00,-5.940864086151123047e+00,2.281843185424804688e+01
5.994279384613037109e+00,-6.519200325012207031e+00,2.215953445434570312e+01
6.348969936370849609e+00,-7.100143909454345703e+00,2.069120216369628906e+01
5.835422992706298828e+00,-7.624554634094238281e+00,2.420058059692382812e+01
5.978432178497314453e+00,-8.830429077148437500e+00,2.338353729248046875e+01
5.678625106811523438e+00,-8.297991752624511719e+00,2.499436759948730469e+01
5.631749629974365234e+00,-9.197045326232910156e+00,2.200282096862792969e+01
6.278862953186035156e+00,-8.803129196166992188e+00,2.335829353332519531e+01
6.392393112182617188e+00,-9.381865501403808594e+00,2.513257217407226562e+01
6.317073822021484375e+00,-8.284007072448730469e+00,2.641291236877441406e+01
6.976386547088623047e+00,-7.286820411682128906e+00,1.523407363891601562e+01
5.499362945556640625e+00,-6.090776920318603516e+00,1.988614463806152344e+01
5.427946090698242188e+00,-5.744764328002929688e+00,1.817917633056640625e+01
5.995060920715332031e+00,-6.816454410552978516e+00,2.109469985961914062e+01
4.759837627410888672e+00,-6.287758350372314453e+00,1.157139682769775391e+01
6.077993392944335938e+00,-5.050726413726806641e+00,1.939608383178710938e+01
7.035147666931152344e+00,-5.010855674743652344e+00,1.161611747741699219e+01
5.838238716125488281e+00,-5.019180297851562500e+00,1.862228965759277344e+01
5.541055202484130859e+00,-3.617012023925781250e+00,1.631265258789062500e+01
4.870923042297363281e+00,-2.450501441955566406e+00,7.854383945465087891e+00
-7.355537414550781250e+00,-3.683293819427490234e+00,2.587353324890136719e+01
-7.393770217895507812e+00,-4.845543384552001953e+00,2.462865638732910156e+01
-7.471430301666259766e+00,-3.465153217315673828e+00,2.197439002990722656e+01
-6.950342655181884766e+00,-4.566774845123291016e+00,3.600254440307617188e+01
-6.452422142028808594e+00,-3.872593402862548828e+00,4.058281326293945312e+01
-6.236324787139892578e+00,-3.530675172805786133e+00,3.827777481079101562e+01
-6.191467285156250000e+00,-3.224356889724731445e+00,3.702252197265625000e+01
-6.311768054962158203e+00,-2.249612331390380859e+00,3.821293640136718750e+01
-6.257980823516845703e+00,-1.882367849349975586e+00,3.753545379638671875e+01
-6.559406280517578125e+00,-1.772544503211975098e+00,3.853009796142578125e+01
-6.463554382324218750e+00,-1.882888793945312500e+00,3.871362304687500000e+01
-6.478453636169433594e+00,-2.241472482681274414e+00,3.893177413940429688e+01
-6.480954170227050781e+00,-1.178205132484436035e+00,3.802938461303710938e+01
-6.521833896636962891e+00,-1.819303035736083984e+00,3.865554046630859375e+01
-6.477181434631347656e+00,-3.254373073577880859e+00,3.900983047485351562e+01
-6.464951038360595703e+00,-2.303598642349243164e+00,3.891456222534179688e+01
-6.487324714660644531e+00,-2.117617845535278320e+00,3.890799713134765625e+01
-6.503471374511718750e+00,-1.785465240478515625e+00,3.863095092773437500e+01
-6.607061386108398438e+00,-1.689480900764465332e+00,3.825127410888671875e+01
