controllable,environmental,output
2.280784447813367422e+00,-7.120816511950735617e+00,5.927457106219597982e+00
4.202318668365478516e+00,-8.295614242553710938e+00,1.155591201782226562e+01
4.685840606689453125e+00,-9.090598106384277344e+00,1.137326812744140625e+01
4.579116344451904297e+00,-1.000000000000000000e+01,1.911402320861816406e+01
5.347034454345703125e+00,-1.000000000000000000e+01,2.716925621032714844e+01
6.788930892944335938e+00,-1.000000000000000000e+01,2.764358139038085938e+01
7.130961418151855469e+00,-1.000000000000000000e+01,2.324325561523437500e+01
6.978219985961914062e+00,-9.769516944885253906e+00,2.369269561767578125e+01
6.857655525207519531e+00,-1.000000000000000000e+01,2.679044532775878906e+01
6.496545791625976562e+00,-1.000000000000000000e+01,3.064634323120117188e+01
7.474739551544189453e+00,-1.000000000000000000e+01,1.962565040588378906e+01
5.898483753204345703e+00,-1.000000000000000000e+01,3.177111625671386719e+01
7.436386108398437500e+00,-8.606582641601562500e+00,1.250385856628417969e+01
5.862961769104003906e+00,-1.000000000000000000e+01,3.160798645019531250e+01
5.978281974792480469e+00,-9.858319282531738281e+00,3.130371093750000000e+01
6.112369537353515625e+00,-9.543074607849121094e+00,2.799301528930664062e+01
6.062340736389160156e+00,-1.000000000000000000e+01,3.220553207397460938e+01
6.097029685974121094e+00,-8.679186820983886719e+00,2.432275199890136719e+01
5.985388755798339844e+00,-8.200959205627441406e+00,2.701581001281738281e+01
6.103326797485351562e+00,-9.032618522644042969e+00,2.341057777404785156e+01
6.122484683990478516e+00,-9.215486526489257812e+00,2.434309768676757812e+01
6.172541618347167969e+00,-8.276519775390625000e+00,2.686489295959472656e+01
6.111599445343017578e+00,-9.317271232604980469e+00,2.527643585205078125e+01
6.056034564971923828e+00,-9.888681411743164062e+00,3.167005920410156250e+01
5.816464424133300781e+00,-8.778369903564453125e+00,2.290636825561523438e+01
6.432446002960205078e+00,-7.352058887481689453e+00,2.155684471130371094e+01
5.550862312316894531e+00,-7.801431655883789062e+00,2.339588546752929688e+01
5.965873241424560547e+00,-6.450069904327392578e+00,2.236409378051757812e+01
6.691079616546630859e+00,-7.353373050689697266e+00,1.922733306884765625e+01
5.408553600311279297e+00,-7.237801551818847656e+00,1.752436065673828125e+01
-7.382780075073242188e+00,-6.598447322845458984e+00,2.754302787780761719e+01
-6.544231414794921875e+00,-6.510231971740722656e+00,4.289608383178710938e+01
-6.176533222198486328e+00,-5.916330337524414062e+00,4.151395034790039062e+01
-6.340243339538574219e+00,-4.763368606567382812e+00,3.954396057128906250e+01
-6.238408565521240234e+00,-5.277745723724365234e+00,3.921682357788085938e+01
-6.490797042846679688e+00,-4.511960029602050781e+00,4.052725219726562500e+01
-6.407670497894287109e+00,-3.202982425689697266e+00,3.875849533081054688e+01
-6.301359176635742188e+00,-4.349435806274414062e+00,3.999652099609375000e+01
