controllable,environmental,output
-6.496198654174804688e+00,-1.296777606010437012e+00,-3.811157608032226562e+01
-6.496143817901611328e+00,-9.940065383911132812e+00,-5.260979080200195312e+01
-6.496066570281982422e+00,-1.915073871612548828e+00,-3.876807785034179688e+01
-6.496193885803222656e+00,6.749004125595092773e-01,-3.772345352172851562e+01
-6.496184825897216797e+00,-7.882216453552246094e+00,-4.741012191772460938e+01
-6.496185302734375000e+00,-8.371353149414062500e+00,-4.702783966064453125e+01
-6.496191501617431641e+00,-3.760797739028930664e+00,-4.035766220092773438e+01
-6.496088027954101562e+00,-8.773700714111328125e+00,-4.440875244140625000e+01
-6.496199131011962891e+00,2.333245277404785156e+00,-3.790969848632812500e+01
-6.496198177337646484e+00,-2.304909229278564453e+00,-3.893558883666992188e+01
-6.496190071105957031e+00,-9.174791336059570312e+00,-4.466129684448242188e+01
-6.496184349060058594e+00,-1.028536915779113770e+00,-3.797296905517578125e+01
-6.496103763580322266e+00,-4.357896804809570312e+00,-4.079387283325195312e+01
-6.496146678924560547e+00,-2.577915668487548828e+00,-3.881845855712890625e+01
-6.496199607849121094e+00,-5.865481853485107422e+00,-4.347753906250000000e+01
-6.496119022369384766e+00,1.473182201385498047e+00,-3.773567199707031250e+01
-6.496187686920166016e+00,1.155076980590820312e+00,-3.771685791015625000e+01
-6.496197223663330078e+00,-4.609601497650146484e+00,-4.033341598510742188e+01
-6.496161937713623047e+00,-5.358817100524902344e+00,-4.096375656127929688e+01
-6.496086120605468750e+00,-6.170528411865234375e+00,-4.391721343994140625e+01
-6.496166706085205078e+00,-3.341773986816406250e+00,-3.920163345336914062e+01
-6.496197700500488281e+00,2.065839469432830811e-01,-3.778995895385742188e+01
-6.496198654174804688e+00,-6.612291812896728516e+00,-4.252214813232421875e+01
-6.496200084686279297e+00,-7.083219051361083984e+00,-4.186830520629882812e+01
-6.496132373809814453e+00,-2.992067933082580566e-01,-3.790462493896484375e+01
