controllable,environmental,output
1.675765250952903074e-01,-3.122259516073939700e+00,1.563833588079956538e+00
7.039674758911132812e+00,-4.337874412536621094e+00,1.240339660644531250e+01
7.039753913879394531e+00,-5.285521030426025391e+00,1.223049545288085938e+01
7.223774909973144531e+00,-4.098360538482666016e+00,1.018671512603759766e+01
6.389189720153808594e+00,-4.527874946594238281e+00,1.904972457885742188e+01
5.383115768432617188e+00,-3.938980340957641602e+00,1.547747802734375000e+01
5.048153877258300781e+00,-4.766830444335937500e+00,1.096879386901855469e+01
5.742645263671875000e+00,-5.751869678497314453e+00,2.105197525024414062e+01
5.988378524780273438e+00,-6.481219291687011719e+00,2.230133247375488281e+01
6.121650695800781250e+00,-5.874611377716064453e+00,2.289632797241210938e+01
6.007108688354492188e+00,-5.676902294158935547e+00,2.190898513793945312e+01
6.047837257385253906e+00,-4.994363784790039062e+00,1.931000518798828125e+01
6.050178050994873047e+00,-4.177748680114746094e+00,2.029088592529296875e+01
6.051030635833740234e+00,-4.547147274017333984e+00,1.981091880798339844e+01
5.983735561370849609e+00,-4.995190620422363281e+00,1.918581199645996094e+01
5.914023876190185547e+00,-4.438737869262695312e+00,1.965998077392578125e+01
6.166513919830322266e+00,-5.453002452850341797e+00,2.078085327148437500e+01
6.124521255493164062e+00,-6.234209060668945312e+00,2.321969032287597656e+01
6.160363197326660156e+00,-5.435951232910156250e+00,2.070012283325195312e+01
5.911788940429687500e+00,-5.565124511718750000e+00,2.101549911499023438e+01
6.148780345916748047e+00,-7.055456638336181641e+00,2.117313957214355469e+01
5.985619068145751953e+00,-6.525450229644775391e+00,2.211207962036132812e+01
5.973020553588867188e+00,-7.699172019958496094e+00,2.538993453979492188e+01
5.797694206237792969e+00,-7.396525382995605469e+00,2.202982902526855469e+01
6.146462440490722656e+00,-8.422133445739746094e+00,2.608341598510742188e+01
6.285497665405273438e+00,-7.242074966430664062e+00,2.160172462463378906e+01
5.471685409545898438e+00,-6.054340362548828125e+00,1.958126449584960938e+01
6.397531986236572266e+00,-6.408955097198486328e+00,2.184865188598632812e+01
5.774274826049804688e+00,-6.343686580657958984e+00,2.182789993286132812e+01
6.531612396240234375e+00,-6.271443843841552734e+00,2.127463912963867188e+01
3.393311738967895508e+00,-5.031355857849121094e+00,3.784634113311767578e+00
-7.419886589050292969e+00,-4.919559955596923828e+00,2.385680770874023438e+01
-7.144701480865478516e+00,-5.531776905059814453e+00,3.317873001098632812e+01
-6.672551631927490234e+00,-6.215574741363525391e+00,4.318376159667968750e+01
-6.438524723052978516e+00,-4.889463901519775391e+00,3.987574386596679688e+01
-6.304352283477783203e+00,-5.477108001708984375e+00,4.076951217651367188e+01
-6.403943061828613281e+00,-4.047585010528564453e+00,4.070734405517578125e+01
-6.480680942535400391e+00,-5.147809028625488281e+00,4.019731521606445312e+01
-6.317930698394775391e+00,-5.890845298767089844e+00,4.288547515869140625e+01
-6.476146221160888672e+00,-7.027747631072998047e+00,4.174196243286132812e+01
-6.493519306182861328e+00,-6.494965553283691406e+00,4.300923156738281250e+01
-6.493031501770019531e+00,-7.242864608764648438e+00,4.255021286010742188e+01
-6.517881870269775391e+00,-5.956593990325927734e+00,4.374025344848632812e+01
-6.440867900848388672e+00,-5.905432224273681641e+00,4.354425048828125000e+01
-6.563314914703369141e+00,-4.658906936645507812e+00,4.013993072509765625e+01
-6.344378471374511719e+00,-3.864591598510742188e+00,4.011320114135742188e+01
-6.541642665863037109e+00,-2.683013439178466797e+00,3.871135711669921875e+01
-6.137177467346191406e+00,-2.527876615524291992e+00,3.618445968627929688e+01
-6.628333091735839844e+00,-2.774458169937133789e+00,3.833078765869140625e+01
-6.620367050170898438e+00,-2.290323972702026367e+00,3.859996414184570312e+01
-6.164084911346435547e+00,-2.677479743957519531e+00,3.646693801879882812e+01
-6.537159442901611328e+00,-3.569652318954467773e+00,3.977796554565429688e+01
-6.679172992706298828e+00,-3.422509193420410156e+00,3.866906738281250000e+01
-6.670127391815185547e+00,-2.030342578887939453e+00,3.819990921020507812e+01
-6.370629310607910156e+00,-3.221214056015014648e+00,3.861886596679687500e+01
-6.856756687164306641e+00,-2.082371711730957031e+00,3.607728958129882812e+01
-6.355422496795654297e+00,-1.732910513877868652e+00,3.814588165283203125e+01
-6.502502918243408203e+00,-3.161171674728393555e+00,3.886450576782226562e+01
-6.476224422454833984e+00,-3.943215847015380859e+00,4.074889755249023438e+01
-6.547563076019287109e+00,-4.976340293884277344e+00,3.989303207397460938e+01
-6.524806976318359375e+00,-4.428856372833251953e+00,4.066460037231445312e+01
-6.298202037811279297e+00,-3.398612976074218750e+00,3.850481796264648438e+01
-6.054937839508056641e+00,-2.963117599487304688e+00,3.475466918945312500e+01
-6.453726768493652344e+00,-4.335052013397216797e+00,4.078507614135742188e+01
-6.526349067687988281e+00,-5.201125144958496094e+00,4.033081817626953125e+01
-6.396140575408935547e+00,-5.313976764678955078e+00,4.054937744140625000e+01
-6.497372150421142578e+00,-5.748073101043701172e+00,4.298439788818359375e+01
-6.448184490203857422e+00,-5.671492576599121094e+00,4.255159378051757812e+01
-6.463268756866455078e+00,-5.455881118774414062e+00,4.141912078857421875e+01
