controllable,environmental,output
-6.496193885803222656e+00,9.916560649871826172e-01,-3.771527099609375000e+01
-6.496147155761718750e+00,-4.780387878417968750e+00,-4.004238128662109375e+01
-6.496093750000000000e+00,-2.994167089462280273e+00,-3.871243667602539062e+01
-6.496085166931152344e+00,-1.094384312629699707e+00,-3.799540328979492188e+01
-6.496188163757324219e+00,3.776887357234954834e-01,-3.775611114501953125e+01
-6.496160030364990234e+00,-1.467657923698425293e+00,-3.826684188842773438e+01
-6.496088027954101562e+00,-4.506072774529457092e-02,-3.785144424438476562e+01
-6.496185302734375000e+00,-8.527171611785888672e-01,-3.794108200073242188e+01
-6.496050834655761719e+00,-3.506611347198486328e+00,-3.963246917724609375e+01
-6.496195316314697266e+00,-5.083229064941406250e+00,-4.006742858886718750e+01
-6.496195316314697266e+00,1.260250091552734375e+00,-3.772016906738281250e+01
-6.496174335479736328e+00,-4.107728004455566406e+00,-4.093013381958007812e+01
-6.496199131011962891e+00,-2.184416294097900391e+00,-3.893111801147460938e+01
-6.496165275573730469e+00,1.807967185974121094e+00,-3.779327011108398438e+01
-6.496195316314697266e+00,-4.308689117431640625e+00,-4.085536575317382812e+01
-6.496182441711425781e+00,1.508913934230804443e-01,-3.780290603637695312e+01
-6.496106147766113281e+00,-4.531385898590087891e+00,-4.048954010009765625e+01
-6.496194839477539062e+00,8.385454416275024414e-01,-3.771699905395507812e+01
-6.496198177337646484e+00,-2.433618545532226562e+00,-3.889683532714843750e+01
-6.496198654174804688e+00,-2.723740577697753906e+00,-3.873511505126953125e+01
-6.496171474456787109e+00,2.489046096801757812e+00,-3.792552185058593750e+01
-6.496194362640380859e+00,-4.126474559307098389e-01,-3.791925430297851562e+01
-6.496148109436035156e+00,2.000477075576782227e+00,-3.784038925170898438e+01
-6.496198177337646484e+00,-3.234116554260253906e+00,-3.898057556152343750e+01
-6.496199131011962891e+00,-1.747726202011108398e+00,-3.858871841430664062e+01
