controllable,environmental,output
-6.496198654174804688e+00,-8.608294486999511719e+00,-4.540751266479492188e+01
-6.496198654174804688e+00,7.082747817039489746e-01,-3.772162628173828125e+01
-6.496193885803222656e+00,8.191966056823730469e+00,-4.389567184448242188e+01
-6.496175289154052734e+00,-5.702951431274414062e+00,-4.276319122314453125e+01
-6.496115684509277344e+00,5.696434974670410156e+00,-4.018193435668945312e+01
-6.496085166931152344e+00,-3.278388023376464844e+00,-3.906447982788085938e+01
-6.496141910552978516e+00,-3.260999172925949097e-02,-3.784837722778320312e+01
-6.496168613433837891e+00,3.083570957183837891e+00,-3.799124526977539062e+01
-6.496198654174804688e+00,2.661317110061645508e+00,-3.793215179443359375e+01
-6.496195793151855469e+00,9.704678535461425781e+00,-4.623863601684570312e+01
-6.496090888977050781e+00,6.309782028198242188e+00,-4.085416030883789062e+01
-6.496086597442626953e+00,-6.573019504547119141e+00,-4.268435668945312500e+01
-6.496153831481933594e+00,8.644002914428710938e+00,-4.239498138427734375e+01
-6.496196269989013672e+00,3.660284280776977539e+00,-3.848546600341796875e+01
-6.496199607849121094e+00,-9.354725837707519531e+00,-4.629051208496093750e+01
-6.496160507202148438e+00,-9.961535930633544922e-01,-3.796431732177734375e+01
-6.496175765991210938e+00,-5.120526790618896484e+00,-4.013949203491210938e+01
-6.496127605438232422e+00,-3.838766574859619141e+00,-4.055010223388671875e+01
-6.496194839477539062e+00,-1.369976043701171875e+00,-3.817211914062500000e+01
-6.496199607849121094e+00,-7.264172077178955078e+00,-4.267758178710937500e+01
-6.496181011199951172e+00,-8.058702468872070312e+00,-4.792929458618164062e+01
-6.496123790740966797e+00,1.661300897598266602e+00,-3.776290130615234375e+01
-6.496196746826171875e+00,-2.283305644989013672e+00,-3.893793106079101562e+01
-6.496196746826171875e+00,4.418583869934082031e+00,-3.890329360961914062e+01
-6.496197223663330078e+00,7.558611869812011719e+00,-4.199408340454101562e+01
