evaluation,mape
2.000000000000000000e+00,6.406272012329697896e-01
1.000000000000000000e+01,4.429496548274465262e-01
2.000000000000000000e+01,3.040258654320207032e-01
3.000000000000000000e+01,3.039325408397957062e-01
4.000000000000000000e+01,1.418261269380476086e-01
5.000000000000000000e+01,1.279158017188027074e-01
6.000000000000000000e+01,1.119659029813390438e-01
7.000000000000000000e+01,9.893029898362958041e-02
8.000000000000000000e+01,8.036304565483894102e-02
9.000000000000000000e+01,7.723178819311214693e-02
1.000000000000000000e+02,7.999637739256677815e-02
