evaluation,mape
2.000000000000000000e+00,9.042251783559251965e-01
1.000000000000000000e+01,9.237974557607047110e-01
2.000000000000000000e+01,8.528800295868422809e-01
3.000000000000000000e+01,8.993418511655930647e-01
4.000000000000000000e+01,8.866364711373515561e-01
5.000000000000000000e+01,7.645010873901053605e-01
6.000000000000000000e+01,3.421284204682973340e-01
7.000000000000000000e+01,1.042509440896883938e-01
8.000000000000000000e+01,9.911902286506112103e-02
9.000000000000000000e+01,7.652960053411392294e-02
1.000000000000000000e+02,6.445753134892999447e-02
