controllable,controllable,controllable,controllable,controllable,environmental,output
4.141647577752242126e-01,8.049187553032921549e-02,8.812923216974849483e-01,7.174527650052174854e-01,4.758650304138182241e-01,8.554441103260166379e-01,2.168147255654990224e-01
1.173156276345252991e-01,9.788606166839599609e-01,6.869538128376007080e-02,2.008470743894577026e-01,2.511990666389465332e-01,8.080583214759826660e-01,1.659509688615798950e-01
8.658284544944763184e-01,2.342739142477512360e-02,7.870706319808959961e-01,7.881339788436889648e-01,9.450867772102355957e-01,8.062258958816528320e-01,6.637281621806323528e-04
3.678508698940277100e-01,3.263352215290069580e-01,2.687116563320159912e-01,8.458226919174194336e-01,4.315448999404907227e-01,7.622503638267517090e-01,8.683571964502334595e-02
4.164604842662811279e-01,3.519732952117919922e-01,6.011443734169006348e-01,7.837711572647094727e-01,4.758051633834838867e-01,7.721890211105346680e-01,2.031926959753036499e-01
2.560000121593475342e-01,2.712128758430480957e-01,2.766736745834350586e-01,8.768628835678100586e-01,4.814241826534271240e-01,7.687641382217407227e-01,5.822802707552909851e-02
6.270636916160583496e-01,3.215470910072326660e-01,6.610530018806457520e-01,1.166281849145889282e-01,2.469977289438247681e-01,7.307757735252380371e-01,1.215553283691406250e+00
6.068457542030003538e-11,5.047893526788360674e-14,1.000000000000000000e+00,0.000000000000000000e+00,1.524112650322373419e-12,7.284928560256958008e-01,1.514040380716323853e-01
7.712326645851135254e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.542894170789227084e-17,9.899892123914707685e-17,6.922973394393920898e-01,8.361414074897766113e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.009362488985061646e-01,1.000000000000000000e+00,7.204130291938781738e-01,7.260860911628697067e-06
7.785388231277465820e-01,1.149923354387283325e-01,8.320300579071044922e-01,8.600600063800811768e-02,2.453506588935852051e-01,7.192119359970092773e-01,6.466498374938964844e-01
7.888609052210118054e-31,1.000000000000000000e+00,5.386408567428588867e-01,2.890605149879216652e-17,1.000000000000000000e+00,7.180318832397460938e-01,8.796892315149307251e-02
1.487639862446889422e-16,5.645080804824829102e-01,6.097260713577270508e-01,6.769908183952035290e-17,1.680544912815093994e-01,6.912532448768615723e-01,7.119777798652648926e-01
4.515463185111000255e-14,3.226770162582397461e-01,3.934890607792951300e-13,4.404876257583373311e-15,1.000000000000000000e+00,6.493560671806335449e-01,3.935505636036396027e-03
0.000000000000000000e+00,1.000000000000000000e+00,6.028920412063598633e-01,1.000000000000000000e+00,2.839709818363189697e-01,6.317189931869506836e-01,5.080213304609060287e-03
6.367969512939453125e-02,1.988969594240188599e-01,6.752543449401855469e-01,2.649188339710235596e-01,2.550116181373596191e-01,6.513983607292175293e-01,2.578169822692871094e+00
1.482046242151679235e-15,1.000000000000000000e+00,6.945813298225402832e-01,3.931641876697540283e-01,0.000000000000000000e+00,6.664504408836364746e-01,4.959020763635635376e-02
2.466352588739034735e-13,1.098242251806012815e-14,5.219228911904072454e-13,3.745581805706024170e-01,2.088936662536511335e-12,6.308320164680480957e-01,3.637516498565673828e-01
0.000000000000000000e+00,1.841288954019546509e-01,8.383702039718627930e-01,3.408165872097015381e-01,1.000000000000000000e+00,6.344718933105468750e-01,1.409132182598114014e-01
0.000000000000000000e+00,2.697072923183441162e-01,8.342411518096923828e-01,2.993652224540710449e-01,3.361978232860565186e-01,6.566382050514221191e-01,1.818784475326538086e+00
0.000000000000000000e+00,3.091779351234436035e-01,0.000000000000000000e+00,2.908321917057037354e-01,2.117119133472442627e-01,6.453657746315002441e-01,1.614426136016845703e+00
1.000000000000000000e+00,1.977102905511856079e-01,1.000000000000000000e+00,3.085312247276306152e-01,1.365140229463577271e-01,6.109688878059387207e-01,2.051104158163070679e-01
0.000000000000000000e+00,1.646894364978212675e-16,1.000000000000000000e+00,0.000000000000000000e+00,2.785715162754058838e-01,5.776470303535461426e-01,4.935976862907409668e-01
4.054827782206365920e-18,2.929312884807586670e-01,9.488576054573059082e-01,2.623020708560943604e-01,2.281807959079742432e-01,5.686589479446411133e-01,1.152748703956604004e+00
1.208214089274406433e-01,1.023039668798446655e-01,3.655407726764678955e-01,3.117376267910003662e-01,2.873229980468750000e-01,5.764217972755432129e-01,2.898663043975830078e+00
2.494230953691768980e-17,3.008356988430023193e-01,4.676796495914459229e-01,3.366779983043670654e-01,2.689770162105560303e-01,5.483102202415466309e-01,2.243087530136108398e+00
0.000000000000000000e+00,1.351925432682037354e-01,3.874709904193878174e-01,2.385649085044860840e-01,3.057051897048950195e-01,4.991751909255981445e-01,2.240123987197875977e+00
3.476233555289305504e-18,8.808749740653760838e-18,5.246521234512329102e-01,3.181172609329223633e-01,2.641623318195343018e-01,5.152980089187622070e-01,2.115567445755004883e+00
1.000000000000000000e+00,1.037253439426422119e-01,1.596160531044006348e-01,3.411808311939239502e-01,3.195792138576507568e-01,5.372676253318786621e-01,4.109773039817810059e-01
2.959133386611938477e-01,1.653102040290832520e-01,4.399853944778442383e-01,2.759458720684051514e-01,2.825509309768676758e-01,5.123823881149291992e-01,2.677611351013183594e+00
2.291190773248672485e-01,1.292469948530197144e-01,4.080150723457336426e-01,3.463030755519866943e-01,3.610313832759857178e-01,4.997180998325347900e-01,2.468038082122802734e+00
2.488093674182891846e-01,3.072596713900566101e-02,3.919298350811004639e-01,2.283556312322616577e-01,3.200460374355316162e-01,5.484104156494140625e-01,2.741889715194702148e+00
2.162395417690277100e-01,2.483102381229400635e-01,4.083059430122375488e-01,2.440691441297531128e-01,3.302911520004272461e-01,5.564005374908447266e-01,2.874865293502807617e+00
2.436155080795288086e-01,1.355556249618530273e-01,5.154854059219360352e-01,2.969817221164703369e-01,3.101921081542968750e-01,6.028937697410583496e-01,3.189394712448120117e+00
