evaluation,mape
2.000000000000000000e+00,9.721515724407069348e-01
1.000000000000000000e+01,3.520709577939416524e-01
2.000000000000000000e+01,3.520551614086483982e-01
3.000000000000000000e+01,1.321792466602522420e-01
4.000000000000000000e+01,1.526717381143748997e-01
5.000000000000000000e+01,5.040612066109125856e-03
6.000000000000000000e+01,4.359314255711193957e-03
7.000000000000000000e+01,4.471527780679110213e-03
8.000000000000000000e+01,4.555069433475797923e-03
9.000000000000000000e+01,4.645156369694666484e-03
1.000000000000000000e+02,4.680922759972035510e-03
