evaluation,mape
2.000000000000000000e+00,9.085007694033631065e-01
1.000000000000000000e+01,6.780972217218167453e-01
2.000000000000000000e+01,7.151799967258765101e-01
3.000000000000000000e+01,2.004487632563756727e-01
4.000000000000000000e+01,1.092615140387135919e-01
5.000000000000000000e+01,9.764169287375056017e-02
6.000000000000000000e+01,9.918614163049324639e-02
7.000000000000000000e+01,1.027128725314682411e-01
8.000000000000000000e+01,1.031227393379680335e-01
9.000000000000000000e+01,1.028253349958787033e-01
1.000000000000000000e+02,1.029702188203779623e-01
