evaluation,mape
2.000000000000000000e+00,9.959295600380611013e-01
1.000000000000000000e+01,5.704480219791676632e-01
2.000000000000000000e+01,7.976911933211282557e-01
3.000000000000000000e+01,1.932573322887789768e-01
4.000000000000000000e+01,2.081259978336101324e-01
5.000000000000000000e+01,1.901429059953151923e-01
6.000000000000000000e+01,1.962775095287128957e-01
7.000000000000000000e+01,2.223137883094407075e-01
8.000000000000000000e+01,2.216864691013433475e-01
9.000000000000000000e+01,2.190799866593952927e-01
1.000000000000000000e+02,2.182508180147385290e-01
