evaluation,mape
2.000000000000000000e+00,9.157079640787570973e-01
1.000000000000000000e+01,6.775901082462941760e-01
2.000000000000000000e+01,6.781899744373146577e-01
3.000000000000000000e+01,2.422493960564344184e-01
4.000000000000000000e+01,1.127688164334549603e-01
5.000000000000000000e+01,4.341828317771998652e-02
6.000000000000000000e+01,7.106786712277395404e-03
7.000000000000000000e+01,6.918150519918364301e-04
8.000000000000000000e+01,6.839690703450255777e-04
9.000000000000000000e+01,6.393494812533984540e-04
1.000000000000000000e+02,6.624971566437297356e-04
