evaluation,mape
2.000000000000000000e+00,9.958305541766618862e-01
1.000000000000000000e+01,5.974940297143409573e-01
2.000000000000000000e+01,2.903344292105486946e-01
3.000000000000000000e+01,1.720754404341625632e-01
4.000000000000000000e+01,9.582962928072642772e-02
5.000000000000000000e+01,9.125577432726711402e-02
6.000000000000000000e+01,6.964774609612973955e-02
7.000000000000000000e+01,5.868753412274380077e-02
8.000000000000000000e+01,5.363073239212610283e-02
9.000000000000000000e+01,5.001662463902246947e-02
1.000000000000000000e+02,4.377409479582890228e-02
