evaluation,mape
2.000000000000000000e+00,8.862604372860320989e-01
1.000000000000000000e+01,8.074085080017038285e-01
2.000000000000000000e+01,6.024893642452627818e-01
3.000000000000000000e+01,2.381630123400339250e-01
4.000000000000000000e+01,2.520116455161781621e-01
5.000000000000000000e+01,2.312317623429861468e-01
6.000000000000000000e+01,1.961670995480923330e-01
7.000000000000000000e+01,1.930141766511268842e-01
8.000000000000000000e+01,1.761597081889619554e-01
9.000000000000000000e+01,1.723212551547681770e-01
1.000000000000000000e+02,1.729345248964492820e-01
