controllable,controllable,controllable,controllable,controllable,environmental,output
4.041261672973632812e-01,8.791511654853820801e-01,6.852595210075378418e-01,5.711581110954284668e-01,2.384839355945587158e-01,1.871467828750610352e-01,-2.363384962081909180e+00
4.044417440891265869e-01,8.810056447982788086e-01,7.571246623992919922e-01,5.727396011352539062e-01,2.030868381261825562e-01,1.461828649044036865e-01,-2.728295564651489258e+00
4.046555459499359131e-01,8.824875354766845703e-01,8.492569327354431152e-01,5.740205645561218262e-01,1.359029710292816162e-01,2.805672027170658112e-02,-3.198303699493408203e+00
4.046670794486999512e-01,8.825617432594299316e-01,8.547053337097167969e-01,5.740946531295776367e-01,1.300843954086303711e-01,4.786852747201919556e-03,-3.152836322784423828e+00
4.046689569950103760e-01,8.825528025627136230e-01,8.533298969268798828e-01,5.740785002708435059e-01,1.307357549667358398e-01,9.147949516773223877e-03,-3.164946317672729492e+00
4.045575857162475586e-01,8.817178606986999512e-01,7.984441518783569336e-01,5.733615159988403320e-01,1.779831200838088989e-01,1.157147288322448730e-01,-2.948832511901855469e+00
4.042042493820190430e-01,8.796010613441467285e-01,6.996847391128540039e-01,5.715416073799133301e-01,2.318415641784667969e-01,1.792441755533218384e-01,-2.438079357147216797e+00
4.045860469341278076e-01,8.820066452026367188e-01,8.155842423439025879e-01,5.736067295074462891e-01,1.658512353897094727e-01,9.743932634592056274e-02,-3.052246570587158203e+00
4.045127034187316895e-01,8.814687132835388184e-01,7.826385498046875000e-01,5.731420516967773438e-01,1.883210688829421997e-01,1.286192834377288818e-01,-2.862117767333984375e+00
4.046482741832733154e-01,8.824005126953125000e-01,8.432697057723999023e-01,5.739487409591674805e-01,1.417345553636550903e-01,4.696241393685340881e-02,-3.199967145919799805e+00
4.045887589454650879e-01,8.818889260292053223e-01,8.076396584510803223e-01,5.734958648681640625e-01,1.713360249996185303e-01,1.060476526618003845e-01,-3.006525754928588867e+00
4.045384228229522705e-01,8.816322684288024902e-01,7.921451926231384277e-01,5.732759237289428711e-01,1.822367459535598755e-01,1.212267354130744934e-01,-2.913095235824584961e+00
4.043448567390441895e-01,8.804516792297363281e-01,7.305364012718200684e-01,5.722637772560119629e-01,2.165053635835647583e-01,1.614049226045608521e-01,-2.599919795989990234e+00
4.046505093574523926e-01,8.822800517082214355e-01,8.319550156593322754e-01,5.738288164138793945e-01,1.519738435745239258e-01,7.175967842340469360e-02,-3.154245615005493164e+00
4.046467542648315430e-01,8.824543356895446777e-01,8.454704880714416504e-01,5.739941000938415527e-01,1.396579444408416748e-01,4.045058041810989380e-02,-3.202991485595703125e+00
4.035601019859313965e-01,8.759217262268066406e-01,6.233466267585754395e-01,5.684242844581604004e-01,2.658244669437408447e-01,2.267952710390090942e-01,-1.974348902702331543e+00
4.046533107757568359e-01,8.823109865188598633e-01,8.367968201637268066e-01,5.738868713378906250e-01,1.478413641452789307e-01,6.319361180067062378e-02,-3.176093101501464844e+00
4.039091169834136963e-01,8.778961896896362305e-01,6.550783514976501465e-01,5.700864195823669434e-01,2.519513070583343506e-01,2.051660269498825073e-01,-2.188446521759033203e+00
4.046081304550170898e-01,8.821810483932495117e-01,8.269566297531127930e-01,5.737475752830505371e-01,1.569022089242935181e-01,8.105254918336868286e-02,-3.123518943786621094e+00
4.043162763118743896e-01,8.802697658538818359e-01,7.234445810317993164e-01,5.721107721328735352e-01,2.202675044536590576e-01,1.656703054904937744e-01,-2.562216520309448242e+00
4.044779539108276367e-01,8.811197280883789062e-01,7.628323435783386230e-01,5.728598833084106445e-01,1.999001801013946533e-01,1.422119289636611938e-01,-2.760001659393310547e+00
4.046343266963958740e-01,8.821510672569274902e-01,8.228052258491516113e-01,5.737276673316955566e-01,1.600650995969772339e-01,8.744724094867706299e-02,-3.098243713378906250e+00
4.046616554260253906e-01,8.825099468231201172e-01,8.509811162948608398e-01,5.740511417388916016e-01,1.341450512409210205e-01,2.214822359383106232e-02,-3.191258907318115234e+00
4.039816260337829590e-01,8.783073425292968750e-01,6.639176607131958008e-01,5.704439282417297363e-01,2.481002509593963623e-01,1.996417641639709473e-01,-2.242607831954956055e+00
4.037490785121917725e-01,8.769430518150329590e-01,6.375404000282287598e-01,5.692855715751647949e-01,2.594098150730133057e-01,2.164751440286636353e-01,-2.076705217361450195e+00
