evaluation,mape
2.000000000000000000e+00,9.671379367792869441e-01
1.000000000000000000e+01,7.554275848543994254e-01
2.000000000000000000e+01,9.363760489841901347e-01
3.000000000000000000e+01,9.419845150984507143e-01
4.000000000000000000e+01,9.057439494815108239e-01
5.000000000000000000e+01,6.969028631882180358e-01
6.000000000000000000e+01,7.655746595335405358e-01
7.000000000000000000e+01,1.649189459771272237e-01
8.000000000000000000e+01,1.216561429837474811e-01
9.000000000000000000e+01,4.170235602023932703e-02
1.000000000000000000e+02,1.205545275853557412e-02
