evaluation,mape
2.000000000000000000e+00,8.433094045822060458e-01
1.000000000000000000e+01,2.894219457273427554e-01
2.000000000000000000e+01,1.381362092833025856e-01
3.000000000000000000e+01,6.443479404174526359e-02
4.000000000000000000e+01,5.525150411884553747e-02
5.000000000000000000e+01,5.653043279776528290e-02
6.000000000000000000e+01,5.409887439291260341e-02
7.000000000000000000e+01,5.676831723948455588e-02
8.000000000000000000e+01,5.166421380591503659e-02
9.000000000000000000e+01,5.113374510123644412e-02
1.000000000000000000e+02,5.050515402597453851e-02
