evaluation,mape
2.000000000000000000e+00,7.203916707074203840e-01
1.000000000000000000e+01,5.204071486998241847e-01
2.000000000000000000e+01,5.329759218658552955e-01
3.000000000000000000e+01,3.088860849203846626e-01
4.000000000000000000e+01,3.837001426188482167e-01
5.000000000000000000e+01,1.563916129741576289e-01
6.000000000000000000e+01,1.466537397582197699e-01
7.000000000000000000e+01,1.780321996057834255e-01
8.000000000000000000e+01,1.718321067210532571e-01
9.000000000000000000e+01,1.703928419430157382e-01
1.000000000000000000e+02,1.712287472366085805e-01
