evaluation,mape
2.000000000000000000e+00,9.289682451009056985e-01
1.000000000000000000e+01,9.068256584627681915e-01
2.000000000000000000e+01,1.681544637886281390e-01
3.000000000000000000e+01,7.204999183102657467e-02
4.000000000000000000e+01,2.035168503965793102e-02
5.000000000000000000e+01,6.280482814296889024e-03
6.000000000000000000e+01,8.591916685876917550e-03
7.000000000000000000e+01,1.136711791220941688e-02
8.000000000000000000e+01,1.643770551500617697e-02
9.000000000000000000e+01,1.742179868155610545e-02
1.000000000000000000e+02,1.900656175523297506e-02
