evaluation,mape
2.000000000000000000e+00,7.511908247570090458e-01
1.000000000000000000e+01,5.484870333642521273e-02
2.000000000000000000e+01,5.816724547643113696e-02
3.000000000000000000e+01,7.402928650364435509e-03
4.000000000000000000e+01,3.485720463027543268e-03
5.000000000000000000e+01,3.245476055258029666e-03
6.000000000000000000e+01,2.973079446270391300e-03
7.000000000000000000e+01,2.029711679718663314e-03
8.000000000000000000e+01,1.790511153398902360e-03
9.000000000000000000e+01,1.784118420380080040e-03
1.000000000000000000e+02,1.787047631729916583e-03
