controllable,controllable,controllable,controllable,controllable,dynamic,output
7.797101110336928098e-01,5.497185040998837646e-01,4.471662670954661412e-01,7.214625557032170455e-01,2.689165808293479953e-01,3.892868784860841203e-01,7.376372775168552054e-02
7.216562032699584961e-01,3.080112934112548828e-01,4.287793934345245361e-01,3.362779319286346436e-01,6.283002495765686035e-01,3.443652987480163574e-01,1.111005395650863647e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.474414944648742676e-01,1.643829420208930969e-02
6.465260386466979980e-01,0.000000000000000000e+00,4.048282802104949951e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.153223693370819092e-01,2.285150811076164246e-02
1.000000000000000000e+00,7.500510811805725098e-01,9.869779646396636963e-02,8.395045399665832520e-01,7.883517444133758545e-02,3.256048560142517090e-01,2.048230264335870743e-03
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.080511689186096191e-01,4.420990590006113052e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.670578911970929035e-17,1.000000000000000000e+00,2.837093472480773926e-01,1.866484526544809341e-03
2.748272567987442017e-02,1.138321161270141602e-01,4.506571292877197266e-01,8.397004008293151855e-01,3.411166667938232422e-01,2.715215384960174561e-01,5.560674890875816345e-02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.230577468872070312e-01,1.726895570755004883e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.583580613136291504e-01,1.454912580811651424e-05
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.529244020096036046e-17,3.070207536220550537e-01,1.017964351922273636e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.998753786087036133e-01,1.494737489338149317e-06
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.871566712856292725e-01,7.296705618500709534e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.689650714591522324e-18,0.000000000000000000e+00,1.000000000000000000e+00,3.057828843593597412e-01,2.071330556645989418e-03
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.216217032852715655e-19,2.728195786476135254e-01,5.427061114460229874e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.077064797489424084e-18,2.728547453880310059e-01,7.745431503280997276e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.022802472114562988e-01,4.087482765316963196e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.823451161384582520e-01,4.319387488067150116e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.454547286033630371e-01,7.998341607162728906e-05
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.333906699514490249e-18,0.000000000000000000e+00,2.561098039150238037e-01,6.046032649464905262e-04
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.254547774791717529e-01,4.545147065073251724e-03
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.313614934682846069e-01,1.524928491562604904e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.160751223564147949e-01,8.626788854598999023e-03
1.000000000000000000e+00,1.000000000000000000e+00,4.228170924192365846e-18,1.000000000000000000e+00,0.000000000000000000e+00,1.900838613510131836e-01,7.948664133436977863e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.351051465275723715e-18,1.000000000000000000e+00,1.401461809873580933e-01,5.244075320661067963e-03
