evaluation,mae
2.000000000000000000e+00,2.568758829422295165e+00
1.000000000000000000e+01,2.037599356174469190e+00
2.000000000000000000e+01,1.989350607395172110e+00
3.000000000000000000e+01,1.925752875804901176e+00
4.000000000000000000e+01,1.444921908378601128e+00
5.000000000000000000e+01,1.244791607856750471e+00
6.000000000000000000e+01,6.958917045593261408e-01
7.000000000000000000e+01,4.466310739517211914e-01
8.000000000000000000e+01,4.172254085540771373e-01
9.000000000000000000e+01,3.641502523422241455e-01
1.000000000000000000e+02,2.458821105957031128e-01
