evaluation,mae
2.000000000000000000e+00,2.547365704625844884e+00
1.000000000000000000e+01,2.562196815907955116e+00
2.000000000000000000e+01,2.335277683734893639e+00
3.000000000000000000e+01,8.260733795166015359e-01
4.000000000000000000e+01,6.919611597061157138e-01
5.000000000000000000e+01,5.332835578918456720e-01
6.000000000000000000e+01,4.855754280090331942e-01
7.000000000000000000e+01,5.726684087514877231e-01
8.000000000000000000e+01,5.623240745067596968e-01
9.000000000000000000e+01,5.657060611248015958e-01
1.000000000000000000e+02,2.114325809478759810e-01
