evaluation,mae
2.000000000000000000e+00,2.835188615620136243e+00
1.000000000000000000e+01,2.455071663856506436e+00
2.000000000000000000e+01,2.186772441864013761e+00
3.000000000000000000e+01,1.307881979942321804e+00
4.000000000000000000e+01,7.902768945693969815e-01
5.000000000000000000e+01,7.316215515136718917e-02
6.000000000000000000e+01,3.008153915405273326e-02
7.000000000000000000e+01,1.855466842651367146e-02
8.000000000000000000e+01,1.566262245178222726e-02
9.000000000000000000e+01,1.218664169311523514e-02
1.000000000000000000e+02,1.091793060302734437e-02
