evaluation,mae
2.000000000000000000e+00,2.169168408289551930e+00
1.000000000000000000e+01,1.389525847434997630e+00
2.000000000000000000e+01,8.696100330352782848e-01
3.000000000000000000e+01,8.400265073776245206e-01
4.000000000000000000e+01,2.059047508239746083e-01
5.000000000000000000e+01,1.513537168502807617e-01
6.000000000000000000e+01,1.127119207382202143e-01
7.000000000000000000e+01,4.539278507232666349e-02
8.000000000000000000e+01,8.089232444763182900e-03
9.000000000000000000e+01,6.106777191162109444e-03
1.000000000000000000e+02,6.179299354553222795e-03
