evaluation,mae
2.000000000000000000e+00,3.000299847461283420e+00
1.000000000000000000e+01,3.001947418861091066e+00
2.000000000000000000e+01,2.570410373210906929e+00
3.000000000000000000e+01,1.418288354873657120e+00
4.000000000000000000e+01,2.646000957489013650e-01
5.000000000000000000e+01,2.872323226928710782e-01
6.000000000000000000e+01,7.542142868041992396e-03
7.000000000000000000e+01,2.194299697875976441e-03
8.000000000000000000e+01,2.364454269409179635e-03
9.000000000000000000e+01,2.374429702758789045e-03
1.000000000000000000e+02,1.698598861694335842e-03
