evaluation,mae
2.000000000000000000e+00,2.861289207339286822e+00
1.000000000000000000e+01,2.503612080812454010e+00
2.000000000000000000e+01,2.132981474399566757e+00
3.000000000000000000e+01,7.992814159393311080e-01
4.000000000000000000e+01,2.952918434143066428e-01
5.000000000000000000e+01,2.519815444946288951e-01
6.000000000000000000e+01,6.983275413513183316e-02
7.000000000000000000e+01,6.268525123596191406e-02
8.000000000000000000e+01,3.084613800048828167e-02
9.000000000000000000e+01,3.056954383850097809e-02
1.000000000000000000e+02,2.493343353271484410e-03
