evaluation,mae
2.000000000000000000e+00,1.635016870498657182e+00
1.000000000000000000e+01,1.000147163867950439e+00
2.000000000000000000e+01,9.939385795593261852e-01
3.000000000000000000e+01,1.425547623634338290e+00
4.000000000000000000e+01,3.676988697052002153e-01
5.000000000000000000e+01,5.241442251205444824e-01
6.000000000000000000e+01,3.470045781135558949e-01
7.000000000000000000e+01,1.186225461959838912e-01
8.000000000000000000e+01,9.555023193359374334e-02
9.000000000000000000e+01,9.478830099105835238e-02
1.000000000000000000e+02,9.483932971954345259e-02
