controllable,controllable,controllable,controllable,controllable,dynamic,output
2.057399898767471313e-01,1.746050268411636353e-01,5.245884656906127930e-01,2.774837315082550049e-01,3.065418004989624023e-01,8.901142105703194751e-01,-2.192739725112915039e+00
2.053351998329162598e-01,1.562054753303527832e-01,4.844526946544647217e-01,2.772572934627532959e-01,3.095828294754028320e-01,8.023062295837639635e-01,-2.823074102401733398e+00
2.146805524826049805e-01,3.152160942554473877e-01,7.470778226852416992e-01,2.819964289665222168e-01,2.606981694698333740e-01,9.289167230336716763e-01,-1.969394087791442871e+00
2.049170285463333130e-01,1.544632166624069214e-01,4.811269342899322510e-01,2.770437598228454590e-01,3.099680840969085693e-01,7.794180264830015137e-01,-2.959506034851074219e+00
2.036466747522354126e-01,1.517451703548431396e-01,4.771932363510131836e-01,2.763791978359222412e-01,3.107647895812988281e-01,7.245275466621272642e-01,-3.207656383514404297e+00
2.054405212402343750e-01,1.866103112697601318e-01,5.491710305213928223e-01,2.773509323596954346e-01,3.045134246349334717e-01,9.038654008028850217e-01,-2.088663101196289062e+00
2.058107405900955200e-01,1.719319075345993042e-01,5.188555717468261719e-01,2.775155305862426758e-01,3.069687485694885254e-01,8.847285384930060337e-01,-2.233773708343505859e+00
2.040700614452362061e-01,1.524331420660018921e-01,4.779485762119293213e-01,2.766067683696746826e-01,3.105274438858032227e-01,7.416906035850442391e-01,-3.143531322479248047e+00
2.054511010646820068e-01,1.568813771009445190e-01,4.858271479606628418e-01,2.773160338401794434e-01,3.094469606876373291e-01,8.096640267398662605e-01,-2.775884628295898438e+00
2.034784406423568726e-01,1.515448540449142456e-01,4.770038723945617676e-01,2.762964069843292236e-01,3.108435273170471191e-01,7.186554585726383504e-01,-3.226521015167236328e+00
2.057778388261795044e-01,1.600087434053421021e-01,4.925163388252258301e-01,2.774835824966430664e-01,3.088766634464263916e-01,8.363019225454956240e-01,-2.593908071517944336e+00
2.168110460042953491e-01,3.333097100257873535e-01,7.669253945350646973e-01,2.830238938331604004e-01,2.484482079744338989e-01,9.480264450374403795e-01,-1.898324370384216309e+00
2.059038728475570679e-01,1.635037064552307129e-01,5.002703070640563965e-01,2.775501608848571777e-01,3.082989156246185303e-01,8.566176405121389559e-01,-2.445979595184326172e+00
2.056290805339813232e-01,1.582567095756530762e-01,4.887135028839111328e-01,2.774071991443634033e-01,3.091871738433837891e-01,8.226686183034906952e-01,-2.689048051834106445e+00
2.029869556427001953e-01,1.509905755519866943e-01,4.766574203968048096e-01,2.760353386402130127e-01,3.110816180706024170e-01,7.008043614747432315e-01,-3.273800134658813477e+00
2.183249741792678833e-01,3.467832207679748535e-01,7.802615165710449219e-01,2.838144004344940186e-01,2.370936572551727295e-01,9.679566559044229246e-01,-1.826914906501770020e+00
2.187456190586090088e-01,3.506627380847930908e-01,7.838791608810424805e-01,2.840464115142822266e-01,2.333615571260452271e-01,9.748645907246789033e-01,-1.802125692367553711e+00
2.161498367786407471e-01,3.275978565216064453e-01,7.609051465988159180e-01,2.827058434486389160e-01,2.526335716247558594e-01,9.411619752176147990e-01,-1.923327207565307617e+00
2.047495394945144653e-01,1.539549678564071655e-01,4.802398383617401123e-01,2.769586145877838135e-01,3.100937008857727051e-01,7.713601522332000915e-01,-3.003382444381713867e+00
2.197999805212020874e-01,3.606673479080200195e-01,7.927734255790710449e-01,2.846749424934387207e-01,2.225318104028701782e-01,9.958528142785348924e-01,-1.725268721580505371e+00
2.017567455768585205e-01,1.500479429960250854e-01,4.768333137035369873e-01,2.753685414791107178e-01,3.116238415241241455e-01,6.594449682911690536e-01,-3.322248935699462891e+00
2.022427618503570557e-01,1.503608822822570801e-01,4.766317009925842285e-01,2.756316363811492920e-01,3.114172518253326416e-01,6.752159931141187288e-01,-3.314074516296386719e+00
2.059085518121719360e-01,1.666352003812789917e-01,5.072416067123413086e-01,2.775566577911376953e-01,3.078022003173828125e-01,8.696301256087827225e-01,-2.348447561264038086e+00
2.028084695339202881e-01,1.508203893899917603e-01,4.766035974025726318e-01,2.759401202201843262e-01,3.111642301082611084e-01,6.945653030624580060e-01,-3.286654949188232422e+00
2.045771926641464233e-01,1.534917056560516357e-01,4.794774353504180908e-01,2.768692076206207275e-01,3.102149963378906250e-01,7.633141305327600934e-01,-3.044823884963989258e+00
