evaluation,mae
2.000000000000000000e+00,2.350802580155432420e+00
1.000000000000000000e+01,2.352776180393993943e+00
2.000000000000000000e+01,2.337768292278051163e+00
3.000000000000000000e+01,1.994232721328735414e+00
4.000000000000000000e+01,7.061190462112426625e-01
5.000000000000000000e+01,2.110182949900627047e+00
6.000000000000000000e+01,2.194597877785563256e+00
7.000000000000000000e+01,2.200976098477840370e+00
8.000000000000000000e+01,2.201142713092267389e+00
9.000000000000000000e+01,2.200943180881440586e+00
1.000000000000000000e+02,2.201940624453127437e+00
