evaluation,mae
2.000000000000000000e+00,2.702502449750900482e+00
1.000000000000000000e+01,2.689625124931335431e+00
2.000000000000000000e+01,2.301645216941833549e+00
3.000000000000000000e+01,7.773292589187622559e-01
4.000000000000000000e+01,7.260759162902832298e-01
5.000000000000000000e+01,4.407864284515380926e-01
6.000000000000000000e+01,2.405301904678344704e-01
7.000000000000000000e+01,1.850732088088989369e-01
8.000000000000000000e+01,1.179008674621582070e-01
9.000000000000000000e+01,1.054188919067382824e-01
1.000000000000000000e+02,9.389655113220214677e-02
