evaluation,mae
2.000000000000000000e+00,1.634304580688476616e+00
1.000000000000000000e+01,6.383237457275390270e-01
2.000000000000000000e+01,6.356076908111571999e-01
3.000000000000000000e+01,1.229078388214111389e-01
4.000000000000000000e+01,1.040243554115295455e-01
5.000000000000000000e+01,8.640944957733154297e-02
6.000000000000000000e+01,7.932258129119873491e-02
7.000000000000000000e+01,7.076759815216064620e-02
8.000000000000000000e+01,6.702758312225341741e-02
9.000000000000000000e+01,6.637785434722900946e-02
1.000000000000000000e+02,7.069298267364501620e-02
