evaluation,mae
2.000000000000000000e+00,2.036000157594680893e+00
1.000000000000000000e+01,1.693408298492431685e+00
2.000000000000000000e+01,5.900869798660278720e-01
3.000000000000000000e+01,6.645809793472290394e-01
4.000000000000000000e+01,3.823408222198486084e-01
5.000000000000000000e+01,7.840341901779175338e-01
6.000000000000000000e+01,3.172904706001281605e-01
7.000000000000000000e+01,3.849139988422393688e-01
8.000000000000000000e+01,3.707298624515533714e-01
9.000000000000000000e+01,3.640010249614715754e-01
1.000000000000000000e+02,3.635552895069122381e-01
