evaluation,mae
2.000000000000000000e+00,2.703545809984207349e+00
1.000000000000000000e+01,2.445872182846069443e+00
2.000000000000000000e+01,2.494352231025695588e+00
3.000000000000000000e+01,1.867535719871521005e+00
4.000000000000000000e+01,1.346765375137329190e+00
5.000000000000000000e+01,4.657586956024170055e-01
6.000000000000000000e+01,3.905609130859374889e-02
7.000000000000000000e+01,2.797937393188476476e-03
8.000000000000000000e+01,3.034791946411132847e-03
9.000000000000000000e+01,2.329664230346679618e-03
1.000000000000000000e+02,2.400007247924804826e-03
