# evaluation,mean,std
2.000000000000000000e+00 2.361279505882412533e+00 5.610226842072445486e-01
1.000000000000000000e+01 1.980724822359780202e+00 8.012028627631480049e-01
2.000000000000000000e+01 1.855425413858145189e+00 8.063300398523046697e-01
3.000000000000000000e+01 1.355357764182612446e+00 7.609385035434725886e-01
4.000000000000000000e+01 9.117772037365163840e-01 7.209181090887974985e-01
5.000000000000000000e+01 7.410439604564260652e-01 7.613529449993727827e-01
6.000000000000000000e+01 5.128245165317009135e-01 7.192691949294841569e-01
7.000000000000000000e+01 4.343935691602528459e-01 6.912673981114988431e-01
8.000000000000000000e+01 3.798637954915563553e-01 6.482030074503113415e-01
9.000000000000000000e+01 3.335840169452131132e-01 6.331639147791499056e-01
1.000000000000000000e+02 3.134217808855076504e-01 6.371477810778665152e-01
