evaluation,mae
2.000000000000000000e+00,1.424277510643005451e+00
1.000000000000000000e+01,5.442616701126098411e-01
2.000000000000000000e+01,8.875512552261352051e-01
3.000000000000000000e+01,9.524787801504135398e-01
4.000000000000000000e+01,8.902452564239502486e-01
5.000000000000000000e+01,7.830918395519256281e-01
6.000000000000000000e+01,6.940232110023498713e-01
7.000000000000000000e+01,4.430321562290191473e-01
8.000000000000000000e+01,4.397230267524719349e-01
9.000000000000000000e+01,4.396844398975372492e-01
1.000000000000000000e+02,4.395820772647857644e-01
