evaluation,mae
2.000000000000000000e+00,1.583227648735046289e+00
1.000000000000000000e+01,1.158564572334289444e+00
2.000000000000000000e+01,9.025430870056152521e-01
3.000000000000000000e+01,7.999734473228454767e-01
4.000000000000000000e+01,7.948631978034973455e-01
5.000000000000000000e+01,7.681878614425659002e-01
6.000000000000000000e+01,4.447814011573791304e-01
7.000000000000000000e+01,3.979841065406799494e-01
8.000000000000000000e+01,1.660211610794067316e-01
9.000000000000000000e+01,1.299831151962280162e-01
1.000000000000000000e+02,1.286166691780090410e-01
