controllable,environmental,output
-6.496197700500488281e+00,6.546672821044921875e+00,-4.045907592773437500e+01
-6.496138095855712891e+00,8.375341415405273438e+00,-4.346368789672851562e+01
-6.496198177337646484e+00,-3.462169170379638672e-01,-3.791147994995117188e+01
-6.496199131011962891e+00,2.234998226165771484e+00,-3.789351272583007812e+01
-6.496191501617431641e+00,4.457026004791259766e+00,-3.888594436645507812e+01
-6.496195316314697266e+00,4.093692779541015625e+00,-3.889877319335937500e+01
-6.496198654174804688e+00,9.275023937225341797e-01,-3.771560287475585938e+01
-6.496175289154052734e+00,4.831509113311767578e+00,-3.869557952880859375e+01
-6.496197223663330078e+00,1.088356748223304749e-01,-3.781310272216796875e+01
-6.496194839477539062e+00,8.895765304565429688e+00,-4.171523666381835938e+01
-6.496198177337646484e+00,8.008357048034667969e+00,-4.385437393188476562e+01
-6.496146202087402344e+00,1.510378122329711914e+00,-3.773995590209960938e+01
-6.496187686920166016e+00,3.573637485504150391e+00,-3.838368988037109375e+01
-6.496199607849121094e+00,9.720974922180175781e+00,-4.636604690551757812e+01
-6.496198654174804688e+00,6.979362010955810547e+00,-3.995216369628906250e+01
-6.496197223663330078e+00,7.822482585906982422e+00,-4.331315612792968750e+01
-6.496197700500488281e+00,7.366052150726318359e+00,-4.099729156494140625e+01
-6.496194362640380859e+00,5.202730178833007812e+00,-3.892741775512695312e+01
-6.496119022369384766e+00,3.023366451263427734e+00,-3.797148895263671875e+01
-6.496133804321289062e+00,6.081591606140136719e+00,-4.091672515869140625e+01
-6.496078491210937500e+00,2.764068841934204102e+00,-3.793527603149414062e+01
-6.496194362640380859e+00,7.830317020416259766e-01,-3.771854019165039062e+01
-6.496194839477539062e+00,5.425978183746337891e+00,-3.941068649291992188e+01
-6.496200084686279297e+00,9.383039474487304688e+00,-4.351467514038085938e+01
-6.496198654174804688e+00,1.953022360801696777e+00,-3.782849121093750000e+01
