controllable,environmental,output
-6.496085166931152344e+00,-2.512189865112304688e+00,-3.885696029663085938e+01
-6.496161937713623047e+00,-1.750920414924621582e+00,-3.859243011474609375e+01
-6.496173858642578125e+00,4.543192684650421143e-01,-3.774451446533203125e+01
-6.496197223663330078e+00,4.009871482849121094e+00,-3.884754943847656250e+01
-6.496199607849121094e+00,7.510546684265136719e+00,-4.173295211791992188e+01
-6.496173381805419922e+00,5.035086154937744141e+00,-3.873597717285156250e+01
-6.496197700500488281e+00,1.088159084320068359e+00,-3.771576309204101562e+01
-6.496118545532226562e+00,6.721819400787353516e+00,-4.012792587280273438e+01
-6.496198654174804688e+00,-4.077249526977539062e+00,-4.091397094726562500e+01
-6.496105670928955078e+00,6.021817207336425781e+00,-4.086574935913085938e+01
-6.496170997619628906e+00,4.538640975952148438e+00,-3.884181594848632812e+01
-6.496198177337646484e+00,3.353666067123413086e+00,-3.815780639648437500e+01
-6.496181964874267578e+00,1.541354894638061523e+00,-3.774393081665039062e+01
-6.496086120605468750e+00,-3.378683328628540039e-01,-3.791034317016601562e+01
-6.496188163757324219e+00,3.171236515045166016e+00,-3.803071975708007812e+01
-6.496183395385742188e+00,-8.484951257705688477e-01,-3.794069671630859375e+01
-6.496084690093994141e+00,-1.446537077426910400e-01,-3.787489318847656250e+01
-6.496085166931152344e+00,-1.969114899635314941e+00,-3.881592941284179688e+01
-6.496197223663330078e+00,-3.469267368316650391e+00,-3.952769088745117188e+01
-6.496199131011962891e+00,5.670613288879394531e+00,-4.010853576660156250e+01
-6.496194362640380859e+00,-4.653110980987548828e+00,-4.024923324584960938e+01
-6.496196269989013672e+00,2.221568346023559570e+00,-3.789094924926757812e+01
-6.496197223663330078e+00,6.971996307373046875e+00,-3.994862365722656250e+01
-6.496181011199951172e+00,2.406987905502319336e+00,-3.791867828369140625e+01
-6.496088981628417969e+00,-3.214832305908203125e+00,-3.894728088378906250e+01
