controllable,environmental,output
-2.907705963950430572e+00,-8.397103742130980208e-01,8.548070326297608545e+00
-2.907691001892089844e+00,-2.261284112930297852e+00,9.547109603881835938e+00
-2.116774797439575195e+00,-2.316257715225219727e+00,8.214714050292968750e+00
-4.828916072845458984e+00,-3.635524272918701172e+00,9.191696166992187500e+00
-7.054163455963134766e+00,-3.337364196777343750e+00,3.264322280883789062e+01
-7.421026706695556641e+00,-3.440111637115478516e+00,2.333273124694824219e+01
-6.929798603057861328e+00,-4.579762458801269531e+00,3.635541534423828125e+01
-6.695675849914550781e+00,-4.648249626159667969e+00,3.938812637329101562e+01
-6.741248130798339844e+00,-5.734115600585937500e+00,4.160611724853515625e+01
-6.566651821136474609e+00,-4.890645503997802734e+00,3.983889770507812500e+01
-6.569249629974365234e+00,-4.926679134368896484e+00,3.982298660278320312e+01
-6.584178447723388672e+00,-4.962081432342529297e+00,3.977555465698242188e+01
-6.701909542083740234e+00,-5.765439987182617188e+00,4.214017105102539062e+01
-6.694036960601806641e+00,-7.022356033325195312e+00,4.088652420043945312e+01
-6.685419559478759766e+00,-7.551469326019287109e+00,4.415562057495117188e+01
-6.689821243286132812e+00,-6.961087703704833984e+00,4.087116241455078125e+01
-6.738667488098144531e+00,-6.509526252746582031e+00,4.166531753540039062e+01
-6.542845249176025391e+00,-7.578078746795654297e+00,4.512462615966796875e+01
-6.474719047546386719e+00,-7.468882560729980469e+00,4.421041870117187500e+01
-6.478538036346435547e+00,-6.803893089294433594e+00,4.186468505859375000e+01
-6.474586486816406250e+00,-7.142066478729248047e+00,4.205137634277343750e+01
-6.716834545135498047e+00,-8.173973083496093750e+00,4.678824615478515625e+01
-6.698163986206054688e+00,-9.173628807067871094e+00,4.376147460937500000e+01
-6.594093322753906250e+00,-9.443271636962890625e+00,4.712605285644531250e+01
-6.620153903961181641e+00,-9.210385322570800781e+00,4.458090209960937500e+01
-6.512799263000488281e+00,-1.000000000000000000e+01,5.283425903320312500e+01
-6.244727134704589844e+00,-1.000000000000000000e+01,5.150522232055664062e+01
-6.179947376251220703e+00,-9.516314506530761719e+00,4.617477035522460938e+01
-6.151409149169921875e+00,-8.857225418090820312e+00,4.162417602539062500e+01
-6.831771850585937500e+00,-9.603782653808593750e+00,4.693728637695312500e+01
-6.424636363983154297e+00,-9.983712196350097656e+00,5.267974090576171875e+01
-6.191984653472900391e+00,-8.522942543029785156e+00,4.407847595214843750e+01
-7.040812969207763672e+00,-8.283239364624023438e+00,4.123497772216796875e+01
-6.021811962127685547e+00,-6.888442516326904297e+00,3.720194244384765625e+01
-7.150686264038085938e+00,-7.892091274261474609e+00,3.864149093627929688e+01
-6.402486324310302734e+00,-8.959474563598632812e+00,4.375017166137695312e+01
-6.549163341522216797e+00,-9.903944969177246094e+00,5.234812545776367188e+01
-6.537898063659667969e+00,-1.000000000000000000e+01,5.280231857299804688e+01
-6.527436733245849609e+00,-9.504943847656250000e+00,4.809321594238281250e+01
-6.540501117706298828e+00,-9.645503997802734375e+00,4.985986709594726562e+01
-6.527952194213867188e+00,-9.777067184448242188e+00,5.135705566406250000e+01
-6.444326877593994141e+00,-8.589287757873535156e+00,4.548212814331054688e+01
-6.506175518035888672e+00,-8.958875656127929688e+00,4.393762588500976562e+01
-6.751579761505126953e+00,-8.903702735900878906e+00,4.256105804443359375e+01
-6.264272689819335938e+00,-9.613174438476562500e+00,4.836112213134765625e+01
-6.203687191009521484e+00,-9.130228996276855469e+00,4.260108184814453125e+01
-6.752066135406494141e+00,-8.823375701904296875e+00,4.276987075805664062e+01
-6.550456047058105469e+00,-1.000000000000000000e+01,5.277598190307617188e+01
-6.544643402099609375e+00,-9.972352981567382812e+00,5.269891738891601562e+01
-6.528353691101074219e+00,-1.000000000000000000e+01,5.281771850585937500e+01
-6.388737678527832031e+00,-8.705416679382324219e+00,4.452661895751953125e+01
-6.741400241851806641e+00,-9.260664939880371094e+00,4.402519989013671875e+01
-6.441116809844970703e+00,-1.000000000000000000e+01,5.277449798583984375e+01
-6.308793544769287109e+00,-9.259269714355468750e+00,4.457640457153320312e+01
-6.086281776428222656e+00,-7.852284908294677734e+00,4.382007980346679688e+01
-6.407982826232910156e+00,-8.863911628723144531e+00,4.390185165405273438e+01
-5.863615989685058594e+00,-8.354918479919433594e+00,3.945841598510742188e+01
-7.132342815399169922e+00,-8.513559341430664062e+00,3.771284866333007812e+01
-6.454136371612548828e+00,-8.186229705810546875e+00,4.778662109375000000e+01
-6.259064197540283203e+00,-7.530627250671386719e+00,4.356596374511718750e+01
-6.526588916778564453e+00,-8.635451316833496094e+00,4.520137405395507812e+01
-6.259729385375976562e+00,-9.180226325988769531e+00,4.351440429687500000e+01
-6.601732730865478516e+00,-8.228880882263183594e+00,4.745924377441406250e+01
