controllable,environmental,output
-6.496198177337646484e+00,3.191761970520019531e+00,-3.804193496704101562e+01
-6.496186733245849609e+00,1.938299059867858887e+00,-3.782480239868164062e+01
-6.496154308319091797e+00,3.421892166137695312e+00,-3.822063446044921875e+01
-6.496111392974853516e+00,-1.377781271934509277e+00,-3.817913055419921875e+01
-6.496102809906005859e+00,1.193622827529907227e+00,-3.771782302856445312e+01
-6.496087551116943359e+00,1.723392486572265625e+00,-3.777488327026367188e+01
-6.496195316314697266e+00,-4.111841678619384766e+00,-4.093174362182617188e+01
-6.496188163757324219e+00,2.705824375152587891e+00,-3.793328094482421875e+01
-6.496198177337646484e+00,6.028997898101806641e-01,-3.772848510742187500e+01
-6.496187686920166016e+00,4.148895263671875000e+00,-3.892142486572265625e+01
-6.496122837066650391e+00,-2.516448736190795898e+00,-3.885456466674804688e+01
-6.496095657348632812e+00,-3.643001079559326172e+00,-4.002885055541992188e+01
-6.496105670928955078e+00,-8.279988914728164673e-02,-3.786059188842773438e+01
-6.496208190917968750e+00,5.048115253448486328e+00,-3.874531173706054688e+01
-6.496197223663330078e+00,-3.005291461944580078e+00,-3.871798324584960938e+01
-6.496199607849121094e+00,5.441308975219726562e+00,-3.945149612426757812e+01
-6.496140003204345703e+00,-1.886863946914672852e+00,-3.874073791503906250e+01
-6.496092319488525391e+00,4.822360992431640625e+00,-3.869769287109375000e+01
-6.496197700500488281e+00,-6.328863501548767090e-01,-3.793145370483398438e+01
-6.496199131011962891e+00,-4.367940902709960938e+00,-4.077960968017578125e+01
-6.496196746826171875e+00,3.813493967056274414e+00,-3.866347503662109375e+01
-6.496194362640380859e+00,6.128043651580810547e+00,-4.093677520751953125e+01
-6.496195793151855469e+00,-8.520165681838989258e-01,-3.794101715087890625e+01
-6.496197223663330078e+00,-2.244538307189941406e+00,-3.893875122070312500e+01
-6.496108531951904297e+00,3.229624927043914795e-01,-3.776580429077148438e+01
