controllable,environmental,output
-1.519376875892742618e+00,-2.292561858420114618e-01,4.147936326588668621e+00
1.677311539649963379e+00,-2.781676948070526123e-01,7.581629753112792969e-01
-1.519792914390563965e+00,1.048878550529479980e+00,3.972926139831542969e+00
-1.258437633514404297e+00,3.313162624835968018e-01,2.883991718292236328e+00
-1.712052464485168457e+00,1.098215103149414062e+00,4.939167976379394531e+00
-2.035427808761596680e+00,1.555774569511413574e+00,6.638764381408691406e+00
-2.420934200286865234e+00,5.634995102882385254e-01,8.157341003417968750e+00
-2.792726755142211914e+00,-3.314761817455291748e-01,8.694584846496582031e+00
-3.296311855316162109e+00,-1.277752041816711426e+00,7.148210048675537109e+00
-2.616028308868408203e+00,-1.305863022804260254e+00,8.902862548828125000e+00
-2.651345252990722656e+00,-1.976762056350708008e+00,9.632511138916015625e+00
-2.649155855178833008e+00,-2.669180870056152344e+00,9.573281288146972656e+00
-2.602964878082275391e+00,-3.362652778625488281e+00,1.002232837677001953e+01
-2.377031087875366211e+00,-2.636727809906005859e+00,9.081906318664550781e+00
-2.842543363571166992e+00,-2.450052499771118164e+00,9.615036010742187500e+00
7.500000000000000000e+00,-2.628823995590209961e+00,5.395424842834472656e+00
5.587636470794677734e+00,-1.771397233009338379e+00,1.541208744049072266e+01
5.489254951477050781e+00,-1.111562609672546387e+00,1.384991645812988281e+01
5.747445106506347656e+00,-2.211437463760375977e+00,1.701876449584960938e+01
5.780678749084472656e+00,-2.990335464477539062e+00,1.701367187500000000e+01
5.689268112182617188e+00,-3.971405744552612305e+00,1.845745849609375000e+01
5.624132156372070312e+00,-4.471224784851074219e+00,1.772633552551269531e+01
5.800458431243896484e+00,-4.823060035705566406e+00,1.841945075988769531e+01
5.789809226989746094e+00,-5.089841365814208984e+00,1.843932342529296875e+01
5.807701110839843750e+00,-4.539481639862060547e+00,1.894198226928710938e+01
5.920251369476318359e+00,-5.664528846740722656e+00,2.158429527282714844e+01
6.124169349670410156e+00,-5.857339859008789062e+00,2.283391761779785156e+01
6.174177646636962891e+00,-6.480566024780273438e+00,2.241125488281250000e+01
6.061228752136230469e+00,-7.766485691070556641e+00,2.606805419921875000e+01
5.985402584075927734e+00,-8.198985099792480469e+00,2.702116775512695312e+01
5.904006481170654297e+00,-7.954958915710449219e+00,2.666823196411132812e+01
5.906180381774902344e+00,-7.997598648071289062e+00,2.679788398742675781e+01
5.913915157318115234e+00,-8.005412101745605469e+00,2.684644317626953125e+01
5.870686054229736328e+00,-7.461735248565673828e+00,2.296469497680664062e+01
6.119387626647949219e+00,-7.508257865905761719e+00,2.394773674011230469e+01
5.799524307250976562e+00,-7.442677497863769531e+00,2.241844940185546875e+01
6.393321037292480469e+00,-6.141893863677978516e+00,2.246397018432617188e+01
6.451087951660156250e+00,-4.696454048156738281e+00,1.832001304626464844e+01
4.829374313354492188e+00,-4.506695747375488281e+00,9.075252532958984375e+00
6.271388530731201172e+00,-3.998250484466552734e+00,1.994493484497070312e+01
-7.500000000000000000e+00,-2.970438718795776367e+00,2.035437393188476562e+01
-6.927800178527832031e+00,-3.643457889556884766e+00,3.602884674072265625e+01
-6.690948963165283203e+00,-2.236131191253662109e+00,3.810871887207031250e+01
-6.638577938079833984e+00,-2.322331428527832031e+00,3.848913955688476562e+01
-6.698552131652832031e+00,-1.146147131919860840e+00,3.712253189086914062e+01
-6.724334239959716797e+00,-8.144205808639526367e-01,3.680064392089843750e+01
-6.729185581207275391e+00,-1.417955756187438965e+00,3.703075790405273438e+01
-6.747129440307617188e+00,-1.289155244827270508e+00,3.673110198974609375e+01
-6.780588626861572266e+00,-8.287701010704040527e-01,3.617649841308593750e+01
-6.659979343414306641e+00,5.495013594627380371e-01,3.714632415771484375e+01
-6.736967086791992188e+00,1.729442596435546875e+00,3.650992202758789062e+01
-6.620636940002441406e+00,2.198277235031127930e+00,3.754750442504882812e+01
-6.790959835052490234e+00,2.594419002532958984e+00,3.603819656372070312e+01
-6.534916877746582031e+00,3.337788105010986328e+00,3.811160659790039062e+01
-6.522712707519531250e+00,3.037761449813842773e+00,3.796037673950195312e+01
-6.641614437103271484e+00,4.501223564147949219e+00,3.840028762817382812e+01
-6.624510765075683594e+00,5.819575309753417969e+00,4.014503479003906250e+01
-6.615409851074218750e+00,7.135032176971435547e+00,3.986101531982421875e+01
-6.615983486175537109e+00,8.432293891906738281e+00,4.294440841674804688e+01
-6.616992473602294922e+00,9.736202239990234375e+00,4.616294860839843750e+01
-6.445973873138427734e+00,8.625127792358398438e+00,4.241543960571289062e+01
-6.769486904144287109e+00,8.062446594238281250e+00,4.229141998291015625e+01
